t,market_mvrv_more_155,addresses_accumulation_balance,addresses_new_non_zero_count,indicators_sopr_account_based,indicators_sopr_adjusted,transactions_rate,market_mvrv,addresses_accumulation_count,entities_receiving_count,market_marketcap_usd,indicators_nvts,addresses_min_1k_count,indicators_puell_multiple,transactions_transfers_volume_entity_adjusted_sum,entities_net_growth_count,indicators_sopr_more_155,market_price_drawdown_relative,entities_min_1k_count,market_price_realized_usd,market_mvrv_less_155,indicators_net_unrealized_profit_loss_account_based,transactions_transfers_volume_adjusted_sum,indicators_hodled_lost_coins,indicators_sopr,addresses_profit_relative,entities_new_count,market_mvrv_z_score,indicators_mvrv_account_based,transactions_size_sum,entities_profit_relative,transactions_transfers_volume_miners_net,indicators_nupl_more_155_account_based,indicators_liveliness,indicators_liveliness_account_based,transactions_entity_adjusted_count,transactions_count,addresses_min_10k_count,indicators_reserve_risk,indicators_realized_profit,addresses_count,indicators_nupl_more_155,addresses_active_count,market_marketcap_realized_usd,market_price_usd_close,addresses_non_zero_count,indicators_nvt,entities_active_count,indicators_net_unrealized_profit_loss,indicators_sopr_less_155
2010-02-03,,111122.24,270.0,,,2.314814814814815e-05,,10.0,1.0,,,11.0,,13800.0,69.0,,,126.0,0.04951000000000814,,,300.0,1884884.5241825928,,,71.0,,,773.0,,13200.0,,0.0103774844813521,0.0105015872246544,272.0,2.0,4.0,,,38254.0,,7.0,94299.22150001551,,34905.0,,3.0,,
2010-02-04,,113072.25,233.0,,,5.787037037037037e-05,,11.0,3.0,,,11.0,,13450.0,60.0,,,128.0,0.04951000000000815,,,2049.99,1896458.6506968846,,,64.0,,,5085.0,,9450.0,,0.0102506911450943,0.0103731729526311,234.0,5.0,5.0,,,38487.0,,45.0,94866.1110000156,,35097.0,,7.0,,
2010-02-05,,92517.9,227.0,,,4.629629629629629e-05,,10.0,4.0,,,12.0,,23317.8,51.0,,,131.0,0.04951000000000815,,,12249.0,1905970.6758982881,,,54.0,,,28319.0,,-850.0,,0.0110412889358994,0.0116148088954999,227.0,4.0,6.0,,,38714.0,,249.0,95418.14750001571,,35080.0,,7.0,,
2010-02-06,,93817.9,194.0,,,0.00016203703703703703,,11.0,3.0,,,13.0,,11700.0,35.0,,,135.0,0.049510000000008166,,,2100.0,1915570.1091441624,,,49.0,,,4109.0,,8150.0,,0.0109868553867555,0.0115709838504791,206.0,14.0,6.0,,,38908.0,,33.0,95893.4435000158,,35244.0,,17.0,,
2010-02-07,,94167.9,222.0,,,5.787037037037037e-05,,11.0,5.0,,,13.0,,11300.0,33.0,,,141.0,0.049510000000008166,,,499.0,1926511.9077556909,,,37.0,,,1555.0,,10400.0,,0.0108785194045844,0.0114565135358033,222.0,5.0,6.0,,,39130.0,,16.0,96430.6270000159,,35456.0,,9.0,,
2010-02-08,,112035.7,205.0,,,9.25925925925926e-05,,13.0,6.0,,,14.0,,16002.0,51.0,,,143.0,0.04951000000000818,,,6703.0,1936058.97140914,,,55.0,,,15012.0,,4051.0,,0.0110543130157122,0.0116232918354567,207.0,8.0,6.0,,,39335.0,,129.0,96925.72700001599,,35538.0,,11.0,,
2010-02-09,,112035.7,210.0,,,3.472222222222222e-05,,13.0,4.0,,,16.0,,31200.44,53.0,,,143.0,0.04951000000000818,,,20850.0,1943575.8223104556,,,55.0,,,47859.0,,-10499.56,,0.0124357499502272,0.0129926371504782,210.0,3.0,7.0,,,39545.0,,421.0,97438.15550001609,,35331.0,,6.0,,
2010-02-10,,142435.7,169.0,,,5.787037037037037e-05,,14.0,3.0,,,17.0,,38700.0,40.0,,,142.0,0.049510000000008186,,,30300.0,1939532.7175147743,,,44.0,,,69379.0,,-21850.0,,0.0186785815402491,0.01922063911566,173.0,5.0,8.0,,,39714.0,,609.0,97854.0395000162,,34894.0,,8.0,,
2010-02-11,,146135.7,169.0,,,5.787037037037037e-05,,14.0,3.0,,,17.0,,12150.0,50.0,,,142.0,0.049510000000008166,,,3700.0,1945742.7925336703,,,55.0,,,8650.0,,4750.0,,0.0197275467108317,0.0202650075428221,174.0,5.0,8.0,,,39883.0,,77.0,98272.39900001619,,34989.0,,8.0,,
2010-02-12,,147635.7,187.0,,,5.787037037037037e-05,,14.0,4.0,,,17.0,,14800.0,44.0,,,141.0,0.049510000000008166,,,7650.0,1954868.3187635862,,,48.0,,,7372.0,,7300.0,,0.0196492972776078,0.0201820140904097,187.0,5.0,8.0,,,40070.0,,43.0,98725.41550001632,,35137.0,,7.0,,
2010-02-13,,148134.7,234.0,,,3.472222222222222e-05,,14.0,3.0,,,17.0,,17799.0,52.0,,,142.0,0.049510000000008166,,,6199.0,1966573.056032624,,,54.0,,,9962.0,,7450.0,,0.0194834312902931,0.020055971920825002,235.0,3.0,8.0,,,40304.0,,88.0,99299.73150001641,,35286.0,,6.0,,
2010-02-14,,150534.7,212.0,,,0.0001273148148148148,,14.0,4.0,,,17.0,,24266.34,54.0,,,144.0,0.04951000000000818,,,19624.51,1976837.173303175,,,61.0,,,7715.0,,7950.0,,0.0194503244943454,0.0205220862597825,217.0,11.0,8.0,,,40516.0,,56.0,99814.6355000165,,35445.0,,10.0,,
2010-02-15,,154886.7,183.0,,,0.00010416666666666667,,15.0,10.0,,,17.0,,13349.98,51.0,,,143.0,0.0495100000000084,,,4549.98,1985725.4758001158,,,60.0,,,11106.0,,4300.0,,0.019322183964187,0.0203836916282984,185.0,9.0,8.0,,,40699.0,,102.0,100250.323500017,,35537.0,,19.0,,
2010-02-16,,155450.07,199.0,,,6.944444444444444e-05,,15.0,7.0,,,18.0,,10513.37,46.0,,,145.0,0.04951000000000835,,,763.37,1995498.092966744,,,51.0,,,2310.0,,9000.0,,0.0192184739178492,0.0202703032646296,201.0,6.0,8.0,,,40898.0,,23.0,100733.046000017,,35720.0,,13.0,,
2010-02-17,,172787.4,243.0,,,0.0001273148148148148,,16.0,7.0,,,19.0,,56684.17,54.0,,,150.0,0.049510000000008304,,,58720.5,2006932.6603505744,,,60.0,,,4370.0,,10950.0,,0.0193581098186828,0.0203991252456699,248.0,11.0,7.0,,,41141.0,,30.0,101324.690500017,,35940.0,,12.0,,
2010-02-18,,175387.4,211.0,,,8.101851851851852e-05,,17.0,5.0,,,20.0,,13250.0,59.0,,,152.0,0.04951000000000827,,,2899.0,2016531.781838033,,,66.0,,,7006.0,,7550.0,,0.0196495870886345,0.0206794389935568,215.0,7.0,7.0,,,41352.0,,63.0,101839.59450001699,,36093.0,,12.0,,
2010-02-19,,175387.4,197.0,,,3.472222222222222e-05,,17.0,3.0,,,20.0,,9650.03,53.0,,,153.0,0.04951000000000823,,,100.01,2026276.0880160169,,,54.0,,,874.0,,9550.0,,0.0194884769223988,0.0205083602113653,195.0,3.0,7.0,,,41549.0,,6.0,102314.89050001699,,36286.0,,4.0,,
2010-02-20,,175987.4,209.0,,,2.314814814814815e-05,,17.0,2.0,,,20.0,,11050.0,43.0,,,155.0,0.04951000000000818,,,650.0,2036861.4368181084,,,45.0,,,1610.0,,9750.0,,0.0193016505846995,0.0203117109092857,210.0,2.0,7.0,,,41758.0,,15.0,102829.79450001699,,36482.0,,4.0,,
2010-02-21,,181587.4,225.0,,,4.629629629629629e-05,,17.0,4.0,,,20.0,,17416.83,70.0,,,157.0,0.04951000000000815,,,6266.83,2048153.857893614,,,74.0,,,14614.0,,4900.0,,0.0191303779064154,0.0201300135016345,227.0,4.0,8.0,,,41983.0,,130.0,103381.83100001699,,36581.0,,8.0,,
2010-02-22,,185287.4,263.0,,,5.787037037037037e-05,,17.0,5.0,,,20.0,,27300.0,88.0,,,156.0,0.049510000000008096,,,14300.0,2059550.0301469476,,,92.0,,,30773.0,,-300.0,,0.0197753414178538,0.0207635033074746,265.0,5.0,9.0,,,42246.0,,273.0,104025.46100001699,,36577.0,,10.0,,
2010-02-23,,185287.4,251.0,,,1.1574074074074072e-05,,17.0,1.0,,,20.0,,12550.0,57.0,,,159.0,0.04951000000000805,,,50.0,2072010.929787063,,,58.0,,,158.0,,12450.0,,0.0196768878751594,0.0206531295336422,251.0,1.0,9.0,,,42497.0,,2.0,104644.33600001699,,36827.0,,2.0,,
2010-02-24,,186987.43,173.0,,,6.944444444444444e-05,,19.0,5.0,,,21.0,,13850.0,54.0,,,159.0,0.049510000000008485,,,5300.0,2080000.661124521,,,60.0,,,12534.0,,3300.0,,0.0198616209388964,0.0208281800140132,177.0,6.0,9.0,,,42670.0,,112.0,105067.646500018,,36893.0,,11.0,,
2010-02-25,,193587.43,156.0,,,4.629629629629629e-05,,19.0,3.0,,,21.0,,14800.0,57.0,,,157.0,0.04951000000000845,,,10600.0,2087398.2530684504,,,60.0,,,16540.0,,600.0,,0.0199318012684224,0.0208904815226954,157.0,4.0,9.0,,,42826.0,,146.0,105448.873500018,,36906.0,,7.0,,
2010-02-26,,202125.88,174.0,,,4.629629629629629e-05,,19.0,4.0,,,21.0,,19500.0,61.0,,,157.0,0.049510000000008415,,,10949.0,2095668.501564466,,,65.0,,,2670.0,,7700.0,,0.0200058446236919,0.0209553743385326,176.0,4.0,8.0,,,43000.0,,24.0,105874.65950001801,,37060.0,,8.0,,
2010-02-27,,202575.88,172.0,,,3.472222222222222e-05,,19.0,3.0,,,21.0,,9050.0,48.0,,,160.0,0.04951000000000839,,,450.0,2104164.24193538,,,50.0,,,1337.0,,8150.0,,0.0199742707736756,0.0209161144884275,174.0,3.0,8.0,,,43172.0,,12.0,106300.445500018,,37223.0,,5.0,,
2010-02-28,,202625.88,157.0,,,3.472222222222222e-05,,19.0,2.0,,,22.0,,13050.0,40.0,,,161.0,0.04951000000000835,,,5299.0,2111788.126199639,,,43.0,,,12281.0,,7750.0,,0.0199836990047386,0.0209183573875501,159.0,3.0,8.0,,,43329.0,,108.0,106686.623500018,,37274.0,,5.0,,
2010-03-01,,204125.88,196.0,,,4.629629629629629e-05,,19.0,4.0,,,22.0,,11350.0,54.0,,,166.0,0.04951000000000832,,,1600.0,2121275.842143486,,,58.0,,,3829.0,,8150.0,,0.0200148562582067,0.0209419369540258,199.0,4.0,8.0,,,43525.0,,36.0,107169.346000018,,37438.0,,8.0,,
2010-03-02,,206075.88,189.0,,,5.787037037037037e-05,,19.0,5.0,,,22.0,,11400.0,49.0,,,165.0,0.049510000000008283,,,2000.0,2130804.088690327,,,54.0,,,4821.0,,7400.0,,0.0198693244294723,0.0207882383548696,193.0,5.0,8.0,,,43714.0,,45.0,107634.740000018,,37587.0,,10.0,,
2010-03-03,,208375.88,152.0,,,6.944444444444444e-05,,18.0,4.0,,,22.0,,15800.0,42.0,,,164.0,0.049510000000008256,,,10200.0,2138538.8622744964,,,46.0,,,14338.0,,2450.0,,0.0197383286237182,0.0206495167537928,157.0,6.0,8.0,,,43866.0,,109.0,108011.016000018,,37635.0,,9.0,,
2010-03-04,,208775.88,186.0,,,3.472222222222222e-05,,19.0,2.0,,,23.0,,28600.0,66.0,,,166.0,0.04951000000000821,,,19350.0,2146316.819075291,,,68.0,,,44281.0,,-10100.0,,0.020326896375703,0.0212282218601349,188.0,3.0,9.0,,,44052.0,,390.0,108468.983500018,,37434.0,,5.0,,
2010-03-05,,208175.88,172.0,,,2.314814814814815e-05,,18.0,2.0,,,23.0,,8700.0,61.0,,,167.0,0.04951000000000818,,,150.0,2147852.778144005,,,62.0,,,382.0,,8550.0,,0.0234369472838023,0.0243307464191619,173.0,2.0,9.0,,,44224.0,,4.0,108892.29400001801,,37605.0,,4.0,,
2010-03-06,,254072.37,178.0,,,6.944444444444444e-05,,18.0,5.0,,,22.0,,32596.49,54.0,,,169.0,0.04951000000000815,,,23747.39,2156351.870668686,,,59.0,,,11132.0,,4500.0,,0.0235019265623521,0.0258692890419052,183.0,6.0,8.0,,,44402.0,,97.0,109330.457500018,,37691.0,,10.0,,
2010-03-07,,259727.19,180.0,,,4.629629629629629e-05,,18.0,3.0,,,22.0,,14650.0,52.0,,,168.0,0.04951000000000812,,,7500.0,2165330.6689174804,,,55.0,,,13422.0,,3250.0,,0.0233940695843946,0.0259095369504482,182.0,4.0,8.0,,,44582.0,,118.0,109773.572000018,,37757.0,,7.0,,
2010-03-08,,260161.77,128.0,,,5.787037037037037e-05,,18.0,6.0,,,23.0,,15295.18,40.0,,,167.0,0.049510000000008096,,,9045.18,2170131.5524377357,,,45.0,,,21005.0,,-2750.0,,0.0239800524240549,0.0264785288458597,130.0,5.0,8.0,,,44710.0,,188.0,110083.009500018,,37705.0,,11.0,,
2010-03-09,,260211.77,147.0,,,2.314814814814815e-05,,18.0,2.0,,,24.0,,11350.0,48.0,,,169.0,0.04951000000000852,,,4050.0,2175683.819290523,,,50.0,,,9317.0,,3250.0,,0.0246850524305623,0.0271683556897723,148.0,2.0,8.0,,,44857.0,,83.0,110444.432500019,,37771.0,,4.0,,
2010-03-10,,258300.39,168.0,,,8.101851851851852e-05,,18.0,7.0,,,25.0,,10650.0,46.0,,,170.0,0.049510000000008485,,,2599.99,2183837.2848586533,,,52.0,,,5480.0,,6500.0,,0.0245718628498321,0.0270379460742458,169.0,7.0,8.0,,,45025.0,,49.0,110845.463500019,,37899.0,,14.0,,
2010-03-11,,259300.39,134.0,,,3.472222222222222e-05,,18.0,3.0,,,26.0,,9850.0,32.0,,,169.0,0.049510000000008464,,,3200.0,2190320.8200495318,,,35.0,,,7435.0,,3450.0,,0.0245732264308476,0.0270195225476109,136.0,3.0,8.0,,,45159.0,,67.0,111174.705000019,,37969.0,,6.0,,
2010-03-12,,260450.39,121.0,,,2.314814814814815e-05,,20.0,2.0,,,26.0,,6400.0,41.0,,,171.0,0.049510000000008436,,,350.0,2196314.841452428,,,43.0,,,890.0,,5700.0,,0.0245320594912715,0.0269645572259162,123.0,2.0,8.0,,,45280.0,,9.0,111474.240500019,,38083.0,,4.0,,
2010-03-13,,260450.39,154.0,,,1.1574074074074072e-05,,20.0,1.0,,,27.0,,9450.0,44.0,,,173.0,0.049510000000008415,,,1800.0,2204033.6628266484,,,45.0,,,4146.0,,5850.0,,0.0244185274315471,0.0268362741065933,154.0,1.0,8.0,,,45434.0,,37.0,111852.992000019,,38201.0,,2.0,,
2010-03-14,,260450.39,125.0,,,2.314814814814815e-05,,20.0,2.0,,,27.0,,7800.0,36.0,,,174.0,0.04951000000000839,,,1550.0,2210290.411451348,,,37.0,,,1424.0,,5900.0,,0.0243481818396574,0.0267510940788406,127.0,2.0,8.0,,,45559.0,,9.0,112162.429500019,,38318.0,,3.0,,
2010-03-15,,260450.39,143.0,,,5.787037037037037e-05,,20.0,5.0,,,27.0,,6852.0,48.0,,,174.0,0.04951000000000836,,,152.0,2217187.218411004,,,51.0,,,1206.0,,6650.0,,0.0242112409070486,0.0266004005179595,140.0,5.0,8.0,,,45702.0,,10.0,112496.62200001901,,38456.0,,7.0,,
2010-03-16,,260450.39,129.0,,,3.472222222222222e-05,,20.0,3.0,,,28.0,,7501.0,36.0,,,176.0,0.04951000000000834,,,1201.0,2223596.1976617887,,,39.0,,,3062.0,,5100.0,,0.0240964680000928,0.0264719426998003,129.0,3.0,8.0,,,45831.0,,28.0,112808.53500001901,,38560.0,,6.0,,
2010-03-17,,260750.39,138.0,,,3.472222222222222e-05,,21.0,3.0,,,29.0,,8050.0,45.0,,,175.0,0.04951000000000831,,,1250.0,2229593.67393752,,,48.0,,,3068.0,,5550.0,,0.0243759357906971,0.0267377948785919,139.0,3.0,8.0,,,45969.0,,28.0,113145.203000019,,38673.0,,6.0,,
2010-03-18,,264390.39,148.0,,,0.00010416666666666667,,23.0,5.0,,,30.0,,10870.0,48.0,,,175.0,0.04951000000000829,,,3950.0,2236487.7851214213,,,54.0,,,9900.0,,3150.0,,0.024347692221166003,0.0266953317100265,149.0,9.0,8.0,,,46117.0,,85.0,113491.773000019,,38740.0,,10.0,,
2010-03-19,,266290.39,159.0,,,0.00010416666666666667,,24.0,9.0,,,32.0,,13996.0,58.0,,,175.0,0.04951000000000826,,,6346.0,2243775.3401676933,,,67.0,,,14949.0,,1350.0,,0.0244242961074401,0.0267569804169341,162.0,9.0,8.0,,,46276.0,,136.0,113870.524500019,,38772.0,,18.0,,
2010-03-20,,267392.39,202.0,,,0.00013888888888888892,,25.0,10.0,,,33.0,,14065.0,46.0,,,175.0,0.04951000000000823,,,4950.0,2253311.662215679,,,55.0,,,9620.0,,6300.0,,0.0243503443460072,0.026665605906020004,204.0,12.0,8.0,,,46478.0,,81.0,114345.820500019,,38905.0,,18.0,,
2010-03-21,,267843.39,185.0,,,8.101851851851852e-05,,27.0,4.0,,,33.0,,9602.0,58.0,,,177.0,0.049510000000008186,,,452.0,2262439.9618269308,,,65.0,,,1400.0,,8800.0,,0.0242636124436405,0.0265601518273487,190.0,7.0,8.0,,,46663.0,,13.0,114798.837000019,,39081.0,,11.0,,
2010-03-22,,269643.39,181.0,,,8.101851851851852e-05,,27.0,5.0,,,33.0,,10900.0,61.0,,,177.0,0.049510000000008166,,,2450.0,2271573.972316646,,,68.0,,,4956.0,,7000.0,,0.0240912627256477,0.0263699437220945,185.0,7.0,8.0,,,46844.0,,45.0,115241.951500019,,39222.0,,12.0,,
2010-03-23,,269543.39,212.0,,,0.00015046296296296297,,27.0,7.0,,,34.0,,14329.76,60.0,,,180.0,0.04951000000000856,,,3986.93,2281681.2346770675,,,72.0,,,9626.0,,6650.0,,0.0240884368361559,0.0263600460523357,220.0,13.0,8.0,,,47056.0,,85.0,115754.38000002,,39358.0,,19.0,,
2010-03-24,,269553.39,177.0,,,0.0001273148148148148,,26.0,7.0,,,35.0,,10300.0,52.0,,,182.0,0.049510000000008526,,,1800.0,2289886.6057280474,,,63.0,,,4714.0,,7200.0,,0.0241475333029139,0.0264057331139796,181.0,11.0,8.0,,,47233.0,,37.0,116177.69050002,,39504.0,,17.0,,
2010-03-25,,269903.46,194.0,,,0.00017361111111111112,,27.0,9.0,,,36.0,,26400.0,68.0,,,181.0,0.049510000000008485,,,24051.04,2298931.7576253456,,,80.0,,,40217.0,,-7050.040000000001,,0.024181095281910998,0.0264213081218408,200.0,15.0,9.0,,,47427.0,,355.0,116640.60900002,,39357.0,,22.0,,
2010-03-26,,274699.82,199.0,,,0.0001851851851851852,,30.0,7.0,,,38.0,,13847.86,58.0,,,186.0,0.04951000000000845,,,4000.0,2308050.610511728,,,73.0,,,9576.0,,6150.0,,0.0243894703532801,0.0266102288898679,213.0,16.0,9.0,,,47626.0,,83.0,117128.28250002,,39481.0,,22.0,,
2010-03-27,,275249.82,180.0,,,6.944444444444444e-05,,31.0,5.0,,,39.0,,11476.7,48.0,,,190.0,0.049510000000008415,,,2600.0,2317029.34580895,,,53.0,,,3276.0,,7850.0,,0.0242649039610259,0.0265443093489409,184.0,6.0,9.0,,,47806.0,,28.0,117568.92150002,,39638.0,,10.0,,
2010-03-28,,276299.75,186.0,,,6.944444444444444e-05,,31.0,2.0,,,38.0,,11450.0,56.0,,,193.0,0.0495100000000084,,,2150.0,2326155.2375735817,,,60.0,,,2625.0,,8500.04,,0.024243277932179,0.0265434192283847,192.0,6.0,9.0,,,47992.0,,22.0,118029.36450002,,39808.0,,8.0,,
2010-03-29,,279149.75,196.0,,,0.00013888888888888892,,31.0,6.0,,,38.0,,13200.0,59.0,,,192.0,0.04951000000000835,,,3450.0,2336058.0091063846,,,70.0,,,8344.0,,6900.0,,0.0240807080643419,0.0263712108729414,207.0,12.0,9.0,,,48188.0,,74.0,118512.08700002,,39936.0,,18.0,,
2010-03-30,,279499.75,216.0,,,6.944444444444444e-05,,31.0,3.0,,,38.0,,11300.0,62.0,,,194.0,0.04951000000000832,,,550.0,2346968.881669964,,,68.0,,,1561.0,,10200.0,,0.0239061400029261,0.0261775788361369,221.0,6.0,9.0,,,48404.0,,14.0,119044.31950002,,40141.0,,9.0,,
2010-03-31,,278849.75,211.0,,,5.787037037037037e-05,,30.0,3.0,,,38.0,,11923.48,59.0,,,196.0,0.049510000000008283,,,1474.2,2357628.4697186328,,,63.0,,,3210.0,,9350.0,,0.023715901396069,0.0259782942725902,214.0,5.0,9.0,,,48615.0,,29.0,119561.69900002,,40329.0,,7.0,,
2010-04-01,,279849.75,168.0,,,0.0001273148148148148,,30.0,5.0,,,38.0,,9800.0,49.0,,,199.0,0.04951000000000825,,,1400.0,2366236.6331429733,,,60.0,,,3671.0,,7000.0,,0.0235477930330652,0.0258229873183912,179.0,11.0,9.0,,,48783.0,,33.0,119977.58300002,,40471.0,,16.0,,
2010-04-02,,280849.75,156.0,,,5.787037037037037e-05,,30.0,3.0,,,38.0,,8800.0,49.0,,,201.0,0.04951000000000822,,,1000.0,2374204.509346262,,,54.0,,,2506.0,,6800.0,,0.0234031881262548,0.0256632210939235,161.0,5.0,9.0,,,48939.0,,23.0,120363.76100002,,40607.0,,8.0,,
2010-04-03,,280899.75,164.0,,,5.787037037037037e-05,,30.0,5.0,,,39.0,,9750.0,60.0,,,204.0,0.0495100000000082,,,1723.48,2382393.095450584,,,64.0,,,3328.0,,6850.0,,0.0232691325049369,0.0255141283258423,166.0,5.0,9.0,,,49103.0,,31.0,120762.31650002,,40747.0,,9.0,,
2010-04-04,,284149.75,173.0,,,0.00013888888888888892,,30.0,6.0,,,39.0,,11955.26,45.0,,,204.0,0.04951000000000858,,,3405.0,2391019.7021819646,,,56.0,,,8545.0,,5145.26,,0.0231565542419559,0.0253761898860301,183.0,12.0,9.0,,,49276.0,,75.0,121185.62700002099,,40852.0,,17.0,,
2010-04-05,,286047.75,174.0,,,0.00032407407407407406,,28.0,18.0,,,40.0,,15004.18,46.0,,,204.0,0.04951000000000856,,,10602.45,2398418.4170755357,,,64.0,,,19377.0,,1390.0,,0.0231867484979591,0.0253771818361011,177.0,28.0,9.0,,,49450.0,,157.0,121564.37850002099,,40890.0,,36.0,,
2010-04-06,,292627.75,163.0,,,0.00017361111111111112,,29.0,14.0,,,40.0,,13018.37,56.0,,,203.0,0.049510000000008526,,,5100.37,2404627.4506664267,,,66.0,,,12823.0,,3340.63,,0.0238186779253736,0.0259951836615192,174.0,15.0,9.0,,,49613.0,,109.0,121957.98300002099,,40958.0,,24.0,,
2010-04-07,,292077.75,198.0,,,0.0001273148148148148,,28.0,8.0,,,40.0,,15003.1,62.0,,,202.0,0.049510000000008485,,,5503.14,2412607.5953355767,,,71.0,,,12956.0,,4800.0,,0.0244009804745033,0.0265668260155132,203.0,11.0,9.0,,,49811.0,,111.0,122435.754500021,,41055.0,,17.0,,
2010-04-08,,292675.75,191.0,,,0.00013888888888888892,,30.0,7.0,,,41.0,,12183.0,61.0,,,203.0,0.049510000000008464,,,3085.0,2421100.184889376,,,69.0,,,8421.0,,8115.0,,0.0245758894124428,0.0267437749613281,194.0,12.0,9.0,,,50002.0,,35.0,122888.77100002099,,41223.0,,15.0,,
2010-04-09,,297326.96,225.0,,,0.00040509259259259264,,33.0,24.0,,,42.0,,21603.63,69.0,,,204.0,0.04951000000000843,,,29557.96,2430479.4222275103,,,83.0,,,25541.0,,5300.0,,0.0245110785545101,0.0266986259460735,219.0,35.0,9.0,,,50227.0,,137.0,123356.64050002099,,41346.0,,38.0,,
2010-04-10,,297776.96,288.0,,,0.00043981481481481486,,34.0,22.0,,,45.0,,27304.02,58.0,,,206.0,0.04951000000000838,,,14809.05,2438477.16714634,,,89.0,,,35166.0,,-400.0,,0.0263811195039667,0.0286650166275804,295.0,38.0,10.0,,,50515.0,,309.0,124000.270500021,,41356.0,,53.0,,
2010-04-11,,303764.21,247.0,,,0.00048611111111111115,,36.0,27.0,,,46.0,,25292.4,49.0,,,209.0,0.049510000000008346,,,16183.16,2447817.756490436,,,82.0,,,23978.0,,4400.0,,0.0269834413918847,0.0293211080897734,261.0,42.0,11.0,,,50762.0,,188.0,124552.307000021,,41441.0,,55.0,,
2010-04-12,,305298.27,223.0,,,0.0005092592592592592,,37.0,23.0,,,47.0,,30750.0,37.0,,,214.0,0.04951000000000832,,,28085.76,2456203.232296388,,,70.0,,,23479.0,,4650.0,,0.0275735960977936,0.0299785037558559,244.0,44.0,11.0,,,50985.0,,165.0,125054.83350002099,,41527.0,,56.0,,
2010-04-13,,306593.27,193.0,,,0.0002314814814814815,,37.0,14.0,,,47.0,,11810.0,44.0,,,214.0,0.049510000000008283,,,2360.0,2465567.3851155518,,,63.0,,,5608.0,,7700.0,,0.027504679873959,0.0298931825664996,209.0,20.0,11.0,,,51178.0,,53.0,125522.70300002099,,41686.0,,34.0,,
2010-04-14,,302878.06,206.0,,,0.0004976851851851852,,36.0,30.0,,,46.0,,15132.5,59.0,,,215.0,0.049510000000008256,,,6446.89,2474693.025199932,,,86.0,,,17336.0,,5100.0,,0.0273580060527723,0.0298199823504043,216.0,43.0,11.0,,,51384.0,,133.0,125968.29300002099,,41794.0,,53.0,,
2010-04-15,,304332.06,275.0,,,0.0008564814814814815,,36.0,30.0,,,48.0,,69034.7,63.0,,,216.0,0.04951000000000861,,,113325.3,2474649.6541800867,,,93.0,,,88305.0,,-21039.99,,0.0314861828577799,0.0339884794504423,285.0,74.0,12.0,,,51659.0,,718.0,126503.00100002199,,41385.0,,60.0,,
2010-04-16,,312542.26,219.0,,,0.0003703703703703704,,41.0,18.0,,,49.0,,22958.24,63.0,,,218.0,0.049510000000008575,,,12912.68,2448237.5734051317,,,89.0,,,28205.0,,300.0,,0.0455958313561781,0.0480565723468867,232.0,32.0,12.0,,,51878.0,,235.0,127003.052000022,,41395.0,,43.0,,
2010-04-17,,312890.01,233.0,,,0.0003356481481481481,,40.0,11.0,,,51.0,,15023.53,65.0,,,219.0,0.04951000000000854,,,4242.88,2458949.3472291566,,,86.0,,,12957.0,,7900.0,,0.0455315488678671,0.0480347633207019,247.0,29.0,12.0,,,52111.0,,88.0,127550.13750002199,,41558.0,,33.0,,
2010-04-18,,313869.01,3345.0,,,0.03594907407407407,,39.0,48.0,,,54.0,,21641.92,78.0,,,222.0,0.0495100000000085,,,37120.01,2471474.8331818697,,,127.0,,,833941.0,,7150.0,,0.0452096452841918,0.0476910057792585,3270.0,3106.0,12.0,,,55456.0,,3233.0,128156.635000022,,41710.0,,78.0,,
2010-04-19,,314419.01,253.0,,,0.0005092592592592592,,39.0,23.0,,,55.0,,27812.61,64.0,,,222.0,0.049510000000008464,,,24421.87,2483034.944347805,,,94.0,,,39239.0,,-2500.0,,0.0450232897397004,0.0475323105213727,271.0,44.0,13.0,,,55709.0,,322.0,128730.95100002199,,41675.0,,56.0,,
2010-04-20,,318519.01,220.0,,,0.00043981481481481486,,40.0,20.0,,,58.0,,21410.0,54.0,,,223.0,0.04951000000000843,,,14535.0,2491337.986812396,,,83.0,,,28811.0,,300.0,,0.0455923585678565,0.0480881965911484,237.0,38.0,13.0,,,55929.0,,229.0,129238.428500022,,41693.0,,51.0,,
2010-04-21,,318818.01,237.0,,,0.0003703703703703704,,39.0,18.0,,,60.0,,18555.61,59.0,,,225.0,0.0495100000000084,,,8028.81,2501856.63110386,,,84.0,,,20042.0,,4050.0,,0.0455664627841681,0.0480425175446469,245.0,32.0,13.0,,,56166.0,,165.0,129780.563000022,,41784.0,,45.0,,
2010-04-22,,319378.01,179.0,,,0.000462962962962963,,40.0,18.0,,,59.0,,26753.7,47.0,,,225.0,0.04951000000000837,,,20942.85,2509398.467233991,,,73.0,,,10259.0,,6250.0,,0.0455839242240218,0.0480424714194475,188.0,40.0,14.0,,,56345.0,,76.0,130174.167500022,,41914.0,,43.0,,
2010-04-23,,319778.01,187.0,,,0.0005787037037037037,,40.0,22.0,,,59.0,,10437.9,40.0,,,226.0,0.04951000000000834,,,3954.03,2516736.7180481376,,,64.0,,,13807.0,,5650.0,,0.0455156089700814,0.0479597670689269,200.0,50.0,14.0,,,56532.0,,96.0,130545.492500022,,42030.0,,45.0,,
