t,o
2010-09-29,"{'1d_1w': 0.0646076065724391, '1m_3m': 0.219855939984558, '1w_1m': 0.104178790847101, '1y_2y': 0.251793529729756, '24h': 0.0105855317255735, '2y_3y': 0, '3m_6m': 0.135674937829207, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.213303663311265, '7y_10y': 0, 'more_10y': 0}"
2010-09-30,"{'1d_1w': 0.051776582568459, '1m_3m': 0.223565445596764, '1w_1m': 0.113827450191447, '1y_2y': 0.252007983533547, '24h': 0.0103470862883669, '2y_3y': 0, '3m_6m': 0.135409985522508, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.213065466298809, '7y_10y': 0, 'more_10y': 0}"
2010-10-01,"{'1d_1w': 0.0555390509489901, '1m_3m': 0.221840221425899, '1w_1m': 0.112813108202203, '1y_2y': 0.251812615447912, '24h': 0.0155642542132944, '2y_3y': 0, '3m_6m': 0.134474496824758, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.207956252936844, '7y_10y': 0, 'more_10y': 0}"
2010-10-02,"{'1d_1w': 0.0576494496356645, '1m_3m': 0.209434924759499, '1w_1m': 0.110128523996447, '1y_2y': 0.250832766947114, '24h': 0.0457607736192337, '2y_3y': 0, '3m_6m': 0.118183660164065, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.208009900877878, '7y_10y': 0, 'more_10y': 0}"
2010-10-03,"{'1d_1w': 0.092340496659042, '1m_3m': 0.208479326269663, '1w_1m': 0.110904744028601, '1y_2y': 0.250727084243359, '24h': 0.0109699327182043, '2y_3y': 0, '3m_6m': 0.117382776495896, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.209195639585137, '7y_10y': 0, 'more_10y': 0}"
2010-10-04,"{'1d_1w': 0.0884315975681309, '1m_3m': 0.205424957452752, '1w_1m': 0.105274512547508, '1y_2y': 0.250627679737711, '24h': 0.0227061382386171, '2y_3y': 0, '3m_6m': 0.11749733150176, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.210037782953424, '7y_10y': 0, 'more_10y': 0}"
2010-10-05,"{'1d_1w': 0.0836692926159082, '1m_3m': 0.204221869373711, '1w_1m': 0.106121170113035, '1y_2y': 0.250114839770457, '24h': 0.0333709350861187, '2y_3y': 0, '3m_6m': 0.11759961714368, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.204902275896993, '7y_10y': 0, 'more_10y': 0}"
2010-10-06,"{'1d_1w': 0.0956547156919501, '1m_3m': 0.204360899177373, '1w_1m': 0.104902123922622, '1y_2y': 0.249709246311057, '24h': 0.0228302093689111, '2y_3y': 0, '3m_6m': 0.117580573790657, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.204962231737333, '7y_10y': 0, 'more_10y': 0}"
2010-10-07,"{'1d_1w': 0.0960744777835737, '1m_3m': 0.202535722002917, '1w_1m': 0.104591337368148, '1y_2y': 0.249269087813693, '24h': 0.0254255720860168, '2y_3y': 0, '3m_6m': 0.117285906676578, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.204817896268977, '7y_10y': 0, 'more_10y': 0}"
2010-10-08,"{'1d_1w': 0.0928987156848278, '1m_3m': 0.201655692646763, '1w_1m': 0.104474393957772, '1y_2y': 0.247807859166084, '24h': 0.034225343626928, '2y_3y': 0, '3m_6m': 0.115427114385603, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.203510880531926, '7y_10y': 0, 'more_10y': 0}"
2010-10-09,"{'1d_1w': 0.0605742324439621, '1m_3m': 0.199205873906526, '1w_1m': 0.134351526534175, '1y_2y': 0.244843611800251, '24h': 0.0465290562435714, '2y_3y': 0, '3m_6m': 0.113555764503729, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.20093993456769, '7y_10y': 0, 'more_10y': 0}"
2010-10-10,"{'1d_1w': 0.0885116609078874, '1m_3m': 0.177533984898895, '1w_1m': 0.131296271144138, '1y_2y': 0.24254834051704, '24h': 0.0318278442723153, '2y_3y': 0, '3m_6m': 0.129006451346672, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.199275446912957, '7y_10y': 0, 'more_10y': 0}"
2010-10-11,"{'1d_1w': 0.101677663966849, '1m_3m': 0.170390147714373, '1w_1m': 0.134124169624838, '1y_2y': 0.241255038825947, '24h': 0.0211453413700808, '2y_3y': 0, '3m_6m': 0.13287983475787, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.198527803739949, '7y_10y': 0, 'more_10y': 0}"
2010-10-12,"{'1d_1w': 0.101500617718186, '1m_3m': 0.160130904610116, '1w_1m': 0.135416458591836, '1y_2y': 0.240614569249136, '24h': 0.0221961154318081, '2y_3y': 0, '3m_6m': 0.141449455559832, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.198691878838993, '7y_10y': 0, 'more_10y': 0}"
2010-10-13,"{'1d_1w': 0.11160741570719, '1m_3m': 0.148445947979453, '1w_1m': 0.1344508186704, '1y_2y': 0.238991206459864, '24h': 0.0183959996702536, '2y_3y': 0, '3m_6m': 0.152960423527535, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.195148187985213, '7y_10y': 0, 'more_10y': 0}"
2010-10-14,"{'1d_1w': 0.0964508867137995, '1m_3m': 0.143266493583311, '1w_1m': 0.134003235972377, '1y_2y': 0.237691437277781, '24h': 0.0376643043181144, '2y_3y': 0, '3m_6m': 0.15679758499882, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.194126057135706, '7y_10y': 0, 'more_10y': 0}"
2010-10-15,"{'1d_1w': 0.106718909373563, '1m_3m': 0.140024156318706, '1w_1m': 0.138417836538436, '1y_2y': 0.234807140358325, '24h': 0.0333910852945241, '2y_3y': 0, '3m_6m': 0.154488499320383, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.192152372795974, '7y_10y': 0, 'more_10y': 0}"
2010-10-16,"{'1d_1w': 0.0909076798316458, '1m_3m': 0.13808455068426, '1w_1m': 0.159923637916127, '1y_2y': 0.232914035346504, '24h': 0.0363419432057853, '2y_3y': 0, '3m_6m': 0.153963132869242, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.187865020146346, '7y_10y': 0, 'more_10y': 0}"
2010-10-17,"{'1d_1w': 0.107872753235431, '1m_3m': 0.13426426352019, '1w_1m': 0.173085680498585, '1y_2y': 0.23177446662482, '24h': 0.00995470495950844, '2y_3y': 0, '3m_6m': 0.155161849837347, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.187886281324029, '7y_10y': 0, 'more_10y': 0}"
2010-10-18,"{'1d_1w': 0.10245224311613, '1m_3m': 0.134475223279404, '1w_1m': 0.170786877512495, '1y_2y': 0.230756848405034, '24h': 0.0185480402779408, '2y_3y': 0, '3m_6m': 0.155801728208027, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.187179039200882, '7y_10y': 0, 'more_10y': 0}"
2010-10-19,"{'1d_1w': 0.0926495389643044, '1m_3m': 0.133826439711621, '1w_1m': 0.179936712031106, '1y_2y': 0.230321841008741, '24h': 0.0207112571918859, '2y_3y': 0, '3m_6m': 0.154351637713571, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.188202573378683, '7y_10y': 0, 'more_10y': 0}"
2010-10-20,"{'1d_1w': 0.098536516090528, '1m_3m': 0.131765838436077, '1w_1m': 0.177230342041497, '1y_2y': 0.230375349392403, '24h': 0.0202703138962521, '2y_3y': 0, '3m_6m': 0.155743727853121, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.186077912290034, '7y_10y': 0, 'more_10y': 0}"
2010-10-21,"{'1d_1w': 0.0768309381191159, '1m_3m': 0.128480070101419, '1w_1m': 0.186532868583975, '1y_2y': 0.228082498135473, '24h': 0.0404079837312025, '2y_3y': 0, '3m_6m': 0.154381464618536, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.185284176710192, '7y_10y': 0, 'more_10y': 0}"
2010-10-22,"{'1d_1w': 0.0948015377810236, '1m_3m': 0.12651530254414, '1w_1m': 0.185422122001644, '1y_2y': 0.227733056077081, '24h': 0.0217942455814044, '2y_3y': 0, '3m_6m': 0.158987594393148, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.184746141621473, '7y_10y': 0, 'more_10y': 0}"
2010-10-23,"{'1d_1w': 0.0883793120659307, '1m_3m': 0.131625269437576, '1w_1m': 0.194611133297425, '1y_2y': 0.227067802694378, '24h': 0.0149174241653432, '2y_3y': 0, '3m_6m': 0.159462038944951, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.18393701939431, '7y_10y': 0, 'more_10y': 0}"
2010-10-24,"{'1d_1w': 0.0881174847247616, '1m_3m': 0.125606711563679, '1w_1m': 0.187023796845684, '1y_2y': 0.224520654608133, '24h': 0.033513795192129, '2y_3y': 0, '3m_6m': 0.15908399206487, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.182133565000659, '7y_10y': 0, 'more_10y': 0}"
2010-10-25,"{'1d_1w': 0.100681423115838, '1m_3m': 0.12398853584079, '1w_1m': 0.186397999195995, '1y_2y': 0.222468288093993, '24h': 0.0280255686691848, '2y_3y': 0, '3m_6m': 0.157457945107612, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.180980239976504, '7y_10y': 0, 'more_10y': 0}"
2010-10-26,"{'1d_1w': 0.101203471960752, '1m_3m': 0.120295504089579, '1w_1m': 0.18335581987322, '1y_2y': 0.218676153891949, '24h': 0.0428419011994946, '2y_3y': 0, '3m_6m': 0.155695830710701, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.177931318274224, '7y_10y': 0, 'more_10y': 0}"
2010-10-27,"{'1d_1w': 0.107752983827577, '1m_3m': 0.119873324408378, '1w_1m': 0.175958680476223, '1y_2y': 0.213924566741602, '24h': 0.0561087289952433, '2y_3y': 0, '3m_6m': 0.151456570643884, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.174925144907012, '7y_10y': 0, 'more_10y': 0}"
2010-10-28,"{'1d_1w': 0.118303318800078, '1m_3m': 0.116748966018882, '1w_1m': 0.177232164816529, '1y_2y': 0.20651047864607, '24h': 0.0654558757650217, '2y_3y': 0, '3m_6m': 0.147431666665625, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.168317529287718, '7y_10y': 0, 'more_10y': 0}"
2010-10-29,"{'1d_1w': 0.154346467806978, '1m_3m': 0.115053526175731, '1w_1m': 0.182840800253754, '1y_2y': 0.20451230433318, '24h': 0.0305721213792269, '2y_3y': 0, '3m_6m': 0.146159216395606, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.166515563655447, '7y_10y': 0, 'more_10y': 0}"
2010-10-30,"{'1d_1w': 0.167422567590003, '1m_3m': 0.112431842193927, '1w_1m': 0.183516426023212, '1y_2y': 0.202090211498577, '24h': 0.0252584069513023, '2y_3y': 0, '3m_6m': 0.144513884275357, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.164766661467546, '7y_10y': 0, 'more_10y': 0}"
2010-10-31,"{'1d_1w': 0.161364114030316, '1m_3m': 0.111795325863741, '1w_1m': 0.186398291898235, '1y_2y': 0.199102269108996, '24h': 0.0351138315675298, '2y_3y': 0, '3m_6m': 0.14346412324067, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.162762044290438, '7y_10y': 0, 'more_10y': 0}"
2010-11-01,"{'1d_1w': 0.173248258274086, '1m_3m': 0.130255776183613, '1w_1m': 0.171754468499275, '1y_2y': 0.197535820418478, '24h': 0.0225671306631163, '2y_3y': 0, '3m_6m': 0.143067827073316, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.16157071888804, '7y_10y': 0, 'more_10y': 0}"
2010-11-02,"{'1d_1w': 0.158916379745974, '1m_3m': 0.124530189112548, '1w_1m': 0.189725512872797, '1y_2y': 0.195359440982771, '24h': 0.0290095932015527, '2y_3y': 0, '3m_6m': 0.141845295854508, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.160613588229776, '7y_10y': 0, 'more_10y': 0}"
2010-11-03,"{'1d_1w': 0.137135254726199, '1m_3m': 0.123304624886169, '1w_1m': 0.219099786395469, '1y_2y': 0.193779111158445, '24h': 0.0253392162733505, '2y_3y': 0, '3m_6m': 0.142073605674775, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.159268400885518, '7y_10y': 0, 'more_10y': 0}"
2010-11-04,"{'1d_1w': 0.0958354500122747, '1m_3m': 0.119562624983035, '1w_1m': 0.229536348396338, '1y_2y': 0.186386677891268, '24h': 0.0798270234601762, '2y_3y': 0, '3m_6m': 0.135840271326425, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.153011603930411, '7y_10y': 0, 'more_10y': 0}"
2010-11-05,"{'1d_1w': 0.144734807442694, '1m_3m': 0.118570039566058, '1w_1m': 0.239427653871059, '1y_2y': 0.183513729501481, '24h': 0.0299793451198507, '2y_3y': 0, '3m_6m': 0.133186020710004, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.150588403788782, '7y_10y': 0, 'more_10y': 0}"
2010-11-06,"{'1d_1w': 0.139134495603264, '1m_3m': 0.111783448704845, '1w_1m': 0.226573780129594, '1y_2y': 0.172857925709819, '24h': 0.0897059477859284, '2y_3y': 0, '3m_6m': 0.118035585322352, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.141908816744131, '7y_10y': 0, 'more_10y': 0}"
2010-11-07,"{'1d_1w': 0.198576719023097, '1m_3m': 0.108347534282823, '1w_1m': 0.222659514075283, '1y_2y': 0.168638899717972, '24h': 0.0455218334411892, '2y_3y': 0, '3m_6m': 0.118018927879868, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.138236571579702, '7y_10y': 0, 'more_10y': 0}"
2010-11-08,"{'1d_1w': 0.106012361943201, '1m_3m': 0.0993961064538236, '1w_1m': 0.175798001250407, '1y_2y': 0.149429082846183, '24h': 0.245552500277213, '2y_3y': 0, '3m_6m': 0.100161143722837, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.123650803506277, '7y_10y': 0, 'more_10y': 0}"
2010-11-09,"{'1d_1w': 0.326006972919835, '1m_3m': 0.0987644403149786, '1w_1m': 0.182012915399566, '1y_2y': 0.148153866463541, '24h': 0.0221396995432176, '2y_3y': 0, '3m_6m': 0.100625978434844, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.12229612692396, '7y_10y': 0, 'more_10y': 0}"
2010-11-10,"{'1d_1w': 0.326187909079198, '1m_3m': 0.0988723302347481, '1w_1m': 0.184157224423579, '1y_2y': 0.14826027756588, '24h': 0.018712338845463, '2y_3y': 0, '3m_6m': 0.101549723989947, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.122260195861127, '7y_10y': 0, 'more_10y': 0}"
2010-11-11,"{'1d_1w': 0.313761540032084, '1m_3m': 0.102769469432286, '1w_1m': 0.196377968717028, '1y_2y': 0.147378188097936, '24h': 0.0152634355332261, '2y_3y': 0, '3m_6m': 0.103213836081155, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.121235562106227, '7y_10y': 0, 'more_10y': 0}"
2010-11-12,"{'1d_1w': 0.3090155163891, '1m_3m': 0.101845836312967, '1w_1m': 0.204456822491817, '1y_2y': 0.146819619652733, '24h': 0.0133110071363588, '2y_3y': 0, '3m_6m': 0.104002206547179, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.120548991469787, '7y_10y': 0, 'more_10y': 0}"
2010-11-13,"{'1d_1w': 0.290747776513428, '1m_3m': 0.10377619177088, '1w_1m': 0.215620691309036, '1y_2y': 0.145115288154501, '24h': 0.0226484686697103, '2y_3y': 0, '3m_6m': 0.103013350995688, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.119078232586697, '7y_10y': 0, 'more_10y': 0}"
2010-11-14,"{'1d_1w': 0.278751164104456, '1m_3m': 0.102856219562468, '1w_1m': 0.229051201021608, '1y_2y': 0.14347557942818, '24h': 0.0263567304596693, '2y_3y': 0, '3m_6m': 0.102168315505606, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.117340789917955, '7y_10y': 0, 'more_10y': 0}"
2010-11-15,"{'1d_1w': 0.0726652138776202, '1m_3m': 0.105934822556663, '1w_1m': 0.428795287475707, '1y_2y': 0.140230568309775, '24h': 0.0412665953108968, '2y_3y': 0, '3m_6m': 0.100132214138708, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.110975298330574, '7y_10y': 0, 'more_10y': 0}"
2010-11-16,"{'1d_1w': 0.0926571373586061, '1m_3m': 0.10497235202096, '1w_1m': 0.432393869144698, '1y_2y': 0.139457981658996, '24h': 0.0206956906489906, '2y_3y': 0, '3m_6m': 0.0996220367058296, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.110200932461864, '7y_10y': 0, 'more_10y': 0}"
2010-11-17,"{'1d_1w': 0.0926404497877771, '1m_3m': 0.107484066358023, '1w_1m': 0.430221885904178, '1y_2y': 0.138634174675, '24h': 0.0224417589425637, '2y_3y': 0, '3m_6m': 0.0965378291671368, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.112039835165266, '7y_10y': 0, 'more_10y': 0}"
2010-11-18,"{'1d_1w': 0.10033426313403, '1m_3m': 0.107336402615733, '1w_1m': 0.426958036531107, '1y_2y': 0.137581054436905, '24h': 0.0201608828942114, '2y_3y': 0, '3m_6m': 0.0964906103477342, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.111138750040225, '7y_10y': 0, 'more_10y': 0}"
2010-11-19,"{'1d_1w': 0.106032708176027, '1m_3m': 0.108099008559063, '1w_1m': 0.424758082833582, '1y_2y': 0.136443631251225, '24h': 0.0191076637491727, '2y_3y': 0, '3m_6m': 0.0950883386297917, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.110470566801085, '7y_10y': 0, 'more_10y': 0}"
2010-11-20,"{'1d_1w': 0.106299638893453, '1m_3m': 0.114862716240043, '1w_1m': 0.416365652301165, '1y_2y': 0.135613457192344, '24h': 0.0230525614004753, '2y_3y': 0, '3m_6m': 0.0940424289685058, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.10976354500396, '7y_10y': 0, 'more_10y': 0}"
2010-11-21,"{'1d_1w': 0.105549911022644, '1m_3m': 0.11911799835429, '1w_1m': 0.416182723981886, '1y_2y': 0.135047379462565, '24h': 0.0209066111297182, '2y_3y': 0, '3m_6m': 0.0938922678093057, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.109303108239537, '7y_10y': 0, 'more_10y': 0}"
2010-11-22,"{'1d_1w': 0.0850112056543976, '1m_3m': 0.119275404588491, '1w_1m': 0.442629822835085, '1y_2y': 0.134579715971897, '24h': 0.0159636579560548, '2y_3y': 0, '3m_6m': 0.0936296558959787, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.108910537098043, '7y_10y': 0, 'more_10y': 0}"
2010-11-23,"{'1d_1w': 0.0808398338635226, '1m_3m': 0.124191905344224, '1w_1m': 0.434717359165242, '1y_2y': 0.134082047888971, '24h': 0.0246496517938466, '2y_3y': 0, '3m_6m': 0.0925013004506896, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.109017901493452, '7y_10y': 0, 'more_10y': 0}"
2010-11-24,"{'1d_1w': 0.0828996290782468, '1m_3m': 0.126991867744247, '1w_1m': 0.436256500132044, '1y_2y': 0.133229114441233, '24h': 0.0206320301147008, '2y_3y': 0, '3m_6m': 0.0919080968908808, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.108082761598596, '7y_10y': 0, 'more_10y': 0}"
2010-11-25,"{'1d_1w': 0.0784824767313958, '1m_3m': 0.134943405383814, '1w_1m': 0.428232906718892, '1y_2y': 0.13214840804106, '24h': 0.0284012220077305, '2y_3y': 0, '3m_6m': 0.0908948650847072, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.10689671603235, '7y_10y': 0, 'more_10y': 0}"
2010-11-26,"{'1d_1w': 0.0902095221315651, '1m_3m': 0.151164387842972, '1w_1m': 0.379224669894092, '1y_2y': 0.132294044629959, '24h': 0.0490565404456867, '2y_3y': 0, '3m_6m': 0.0911511237961737, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.1068997112595, '7y_10y': 0, 'more_10y': 0}"
2010-11-27,"{'1d_1w': 0.123821116256973, '1m_3m': 0.167141222295793, '1w_1m': 0.363703260646047, '1y_2y': 0.131577623024979, '24h': 0.017063333600693, '2y_3y': 0, '3m_6m': 0.0903984446365794, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.106294999538884, '7y_10y': 0, 'more_10y': 0}"
2010-11-28,"{'1d_1w': 0.118763978555357, '1m_3m': 0.172258064357259, '1w_1m': 0.365854076212695, '1y_2y': 0.131121501633322, '24h': 0.0162660870078087, '2y_3y': 0, '3m_6m': 0.0898959167501174, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.105840375483392, '7y_10y': 0, 'more_10y': 0}"
2010-11-29,"{'1d_1w': 0.113772832283131, '1m_3m': 0.173615251538181, '1w_1m': 0.365146084958058, '1y_2y': 0.130621721763568, '24h': 0.0214734861552243, '2y_3y': 0, '3m_6m': 0.0900353965446829, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.105335226757105, '7y_10y': 0, 'more_10y': 0}"
2010-11-30,"{'1d_1w': 0.110699172810095, '1m_3m': 0.177020333433803, '1w_1m': 0.360775306556279, '1y_2y': 0.130673762490231, '24h': 0.0251529920546885, '2y_3y': 0, '3m_6m': 0.0903811016091596, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.105297331045694, '7y_10y': 0, 'more_10y': 0}"
2010-12-01,"{'1d_1w': 0.117160900280689, '1m_3m': 0.181837626914363, '1w_1m': 0.355137228631114, '1y_2y': 0.130696278541911, '24h': 0.0196254773678305, '2y_3y': 0, '3m_6m': 0.0903535850570096, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.105188903207034, '7y_10y': 0, 'more_10y': 0}"
2010-12-02,"{'1d_1w': 0.111287157300707, '1m_3m': 0.184009759556337, '1w_1m': 0.357647271828733, '1y_2y': 0.129439032023171, '24h': 0.0246317192745869, '2y_3y': 0, '3m_6m': 0.0894870702268686, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.103497989789547, '7y_10y': 0, 'more_10y': 0}"
2010-12-03,"{'1d_1w': 0.0868787064721311, '1m_3m': 0.186381354684333, '1w_1m': 0.389346456521114, '1y_2y': 0.129019096445327, '24h': 0.0161297876180289, '2y_3y': 0, '3m_6m': 0.0891721647385887, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.103072433520429, '7y_10y': 0, 'more_10y': 0}"
2010-12-04,"{'1d_1w': 0.0830433890896245, '1m_3m': 0.199462943289469, '1w_1m': 0.371742371851238, '1y_2y': 0.128364345830668, '24h': 0.0257494130943357, '2y_3y': 0, '3m_6m': 0.0887864201394049, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102851116705212, '7y_10y': 0, 'more_10y': 0}"
2010-12-05,"{'1d_1w': 0.0982308571570794, '1m_3m': 0.202599602122606, '1w_1m': 0.368360544507471, '1y_2y': 0.127829070922235, '24h': 0.0121698218190672, '2y_3y': 0, '3m_6m': 0.0882268466378898, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102583256833604, '7y_10y': 0, 'more_10y': 0}"
2010-12-06,"{'1d_1w': 0.0942289260174878, '1m_3m': 0.206384024744672, '1w_1m': 0.340670544665058, '1y_2y': 0.127557806856473, '24h': 0.0407152002597453, '2y_3y': 0, '3m_6m': 0.086656506833183, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.103786990623334, '7y_10y': 0, 'more_10y': 0}"
2010-12-07,"{'1d_1w': 0.103804988920805, '1m_3m': 0.213647542571601, '1w_1m': 0.335763794295905, '1y_2y': 0.126737022282789, '24h': 0.0313445822398998, '2y_3y': 0, '3m_6m': 0.0851832041010141, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.103518865587939, '7y_10y': 0, 'more_10y': 0}"
2010-12-08,"{'1d_1w': 0.115424674951687, '1m_3m': 0.321102358773845, '1w_1m': 0.233858823783533, '1y_2y': 0.126150258222688, '24h': 0.0155704842400493, '2y_3y': 0, '3m_6m': 0.0849575143075235, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102935885720626, '7y_10y': 0, 'more_10y': 0}"
2010-12-09,"{'1d_1w': 0.104319554157383, '1m_3m': 0.323154841852479, '1w_1m': 0.243781362998462, '1y_2y': 0.125854935403533, '24h': 0.0149206303315928, '2y_3y': 0, '3m_6m': 0.0852790763023041, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102689598954201, '7y_10y': 0, 'more_10y': 0}"
2010-12-10,"{'1d_1w': 0.105901415536069, '1m_3m': 0.324315582719121, '1w_1m': 0.248202598437589, '1y_2y': 0.125681728284677, '24h': 0.00837509982119849, '2y_3y': 0, '3m_6m': 0.0850776276467594, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102445947554539, '7y_10y': 0, 'more_10y': 0}"
2010-12-11,"{'1d_1w': 0.0887089054975469, '1m_3m': 0.322419164941135, '1w_1m': 0.253310794008458, '1y_2y': 0.12566116726132, '24h': 0.0228423842092149, '2y_3y': 0, '3m_6m': 0.0845866364979382, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.102470947584342, '7y_10y': 0, 'more_10y': 0}"
2010-12-12,"{'1d_1w': 0.100128669955497, '1m_3m': 0.323184888038343, '1w_1m': 0.254940541029932, '1y_2y': 0.125573331085805, '24h': 0.00976148294756472, '2y_3y': 0, '3m_6m': 0.0838957295851033, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.10251535735771, '7y_10y': 0, 'more_10y': 0}"
2010-12-13,"{'1d_1w': 0.0706404840155218, '1m_3m': 0.324294056331046, '1w_1m': 0.265238592306099, '1y_2y': 0.12522082039422, '24h': 0.0296622734047353, '2y_3y': 0, '3m_6m': 0.083153718088478, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.101790055459856, '7y_10y': 0, 'more_10y': 0}"
2010-12-14,"{'1d_1w': 0.0710557439533725, '1m_3m': 0.328317203913709, '1w_1m': 0.277541586100084, '1y_2y': 0.125056030555064, '24h': 0.0135066198335809, '2y_3y': 0, '3m_6m': 0.083091853381395, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.10143096226275, '7y_10y': 0, 'more_10y': 0}"
2010-12-15,"{'1d_1w': 0.0728121110100663, '1m_3m': 0.348081542103202, '1w_1m': 0.254007516520782, '1y_2y': 0.12486091123473, '24h': 0.0170139759590888, '2y_3y': 0, '3m_6m': 0.0832718813321842, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.0999520618399027, '7y_10y': 0, 'more_10y': 0}"
2010-12-16,"{'1d_1w': 0.0755829836252413, '1m_3m': 0.351112214401153, '1w_1m': 0.252226622741834, '1y_2y': 0.124651231035172, '24h': 0.0141009531469779, '2y_3y': 0, '3m_6m': 0.0809933086728608, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.101332686376716, '7y_10y': 0, 'more_10y': 0}"
2010-12-17,"{'1d_1w': 0.0786618283297414, '1m_3m': 0.354855079438162, '1w_1m': 0.246887392205667, '1y_2y': 0.124594679573625, '24h': 0.0122840052121706, '2y_3y': 0, '3m_6m': 0.0819934168949012, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.100723598345689, '7y_10y': 0, 'more_10y': 0}"
2010-12-18,"{'1d_1w': 0.070676787696888, '1m_3m': 0.355294368720932, '1w_1m': 0.249775528922635, '1y_2y': 0.124599219689921, '24h': 0.0175496448745974, '2y_3y': 0, '3m_6m': 0.0821813135954447, '3y_5y': 0, '5y_7y': 0, '6m_12m': 0.0999231364995375, '7y_10y': 0, 'more_10y': 0}"
