t,mining_hash_rate_mean
2018-02-20,20899616987825800000
2018-02-21,25156534804938200000
2018-02-22,22405882550668600000
2018-02-23,21986739726029900000
2018-02-24,21529671994676400000
2018-02-25,25649633330250900000
2018-02-26,21182660270645500000
2018-02-27,23736142514510500000
2018-02-28,23183170019213100000
2018-03-01,24638345605456200000
2018-03-02,23392330942338100000
2018-03-03,27014044611229400000
2018-03-04,21974860876385400000
2018-03-05,24026933613481600000
2018-03-06,25597694633674500000
2018-03-07,25726238627231800000
2018-03-08,26446199865171600000
2018-03-09,24011177916539900000
2018-03-10,22960294221145400000
2018-03-11,24818721175950300000
2018-03-12,26433478491439900000
2018-03-13,26045314998419200000
2018-03-14,23274115655047600000
2018-03-15,23451389634075300000
2018-03-16,25775755664200100000
2018-03-17,24140218962467700000
2018-03-18,25304793609353200000
2018-03-19,26907484577878500000
2018-03-20,21727961254199500000
2018-03-21,26208335795241400000
2018-03-22,24531380843914400000
2018-03-23,22889036858425500000
2018-03-24,26913318727906900000
2018-03-25,23932545235426900000
2018-03-26,25071660818634800000
2018-03-27,26129870445151100000
2018-03-28,23622786213459400000
2018-03-29,25974042404049000000
2018-03-30,27787269185492500000
2018-03-31,22073248572453200000
2018-04-01,27996866429492800000
2018-04-02,27349449268626100000
2018-04-03,28252478225601000000
2018-04-04,25689166501721600000
2018-04-05,27221908385300200000
2018-04-06,24100719820714500000
2018-04-07,31516019887101600000
2018-04-08,28204392724129300000
2018-04-09,25504439534723800000
2018-04-10,28530415431315400000
2018-04-11,28099933219358300000
2018-04-12,27218423346455300000
2018-04-13,28589604750970300000
2018-04-14,26340541704349200000
2018-04-15,30399100916226900000
2018-04-16,26958391268743700000
2018-04-17,31045824444077400000
2018-04-18,30439670992212400000
2018-04-19,33964057077246400000
2018-04-20,26080517793613700000
2018-04-21,30719024519387200000
2018-04-22,30145777916476400000
2018-04-23,29226629051444300000
2018-04-24,30579294876716800000
2018-04-25,24021579979610700000
2018-04-26,26535344419306700000
2018-04-27,27295777690405800000
2018-04-28,25565092632682900000
2018-04-29,31661239451969900000
2018-04-30,31130132656678200000
2018-05-01,31466685207306000000
2018-05-02,27996455123803400000
2018-05-03,30056651716607500000
2018-05-04,27947204618926400000
2018-05-05,31771126541619500000
2018-05-06,27575292940020500000
2018-05-07,29799228411427500000
2018-05-08,28030107941545200000
2018-05-09,31707081869162000000
2018-05-10,30978275156692200000
2018-05-11,25975545592232600000
2018-05-12,34176392675850800000
2018-05-13,30447893725593300000
2018-05-14,27049296784821700000
2018-05-15,30128725842815500000
2018-05-16,37468659380101400000
2018-05-17,27049296784821700000
2018-05-18,30365058550668100000
2018-05-19,31503467383058000000
2018-05-20,29605129364831900000
2018-05-21,32435930872158200000
2018-05-22,31275121630138600000
2018-05-23,33326558972226200000
2018-05-24,29833261421880500000
2018-05-25,37853715762389400000
2018-05-26,34502839542853800000
2018-05-27,35023967775595900000
2018-05-28,34284836225455800000
2018-05-29,29042524359480800000
2018-05-30,37626991611656000000
2018-05-31,36000266578683900000
2018-06-01,35541771773535000000
2018-06-02,32642506123934000000
2018-06-03,34798354644317100000
2018-06-04,39187941892921400000
2018-06-05,38792413900917900000
2018-06-06,36051179849617900000
2018-06-07,34980042698567400000
2018-06-08,35681514685364400000
2018-06-09,35391692606228400000
2018-06-10,31002577675727500000
2018-06-11,34610457457832500000
2018-06-12,35252271987248700000
2018-06-13,35395408009448400000
2018-06-14,37646657426085800000
2018-06-15,37360736735861100000
2018-06-16,40571594391067000000
2018-06-17,38766186254282900000
2018-06-18,39861944561653600000
2018-06-19,38651692242028700000
2018-06-20,39392966850524200000
2018-06-21,42811040694794000000
2018-06-22,38000387016961500000
2018-06-23,40244876217350800000
2018-06-24,43867300913401600000
2018-06-25,38964023297145600000
2018-06-26,36932178121336700000
2018-06-27,30526732627643600000
2018-06-28,40262564426584700000
2018-06-29,37581446866561100000
2018-06-30,35655383461531900000
2018-07-01,36845786034443400000
2018-07-02,36964468920814100000
2018-07-03,31244405751161700000
2018-07-04,34948141148378800000
2018-07-05,36510126097314000000
2018-07-06,42892123868684400000
2018-07-07,41063387435792300000
2018-07-08,42371257410973800000
2018-07-09,36540797838252800000
2018-07-10,39230212960249400000
2018-07-11,35967145651791700000
2018-07-12,38504393420303800000
2018-07-13,37432711456167800000
2018-07-14,35226120811203200000
2018-07-15,35747258615293800000
2018-07-16,32020048062161400000
2018-07-17,40962111482054400000
2018-07-18,44693529278842000000
2018-07-19,43934113181175500000
2018-07-20,39829559916680700000
2018-07-21,35292848440371900000
2018-07-22,46954456565367300000
2018-07-23,42510033939502700000
2018-07-24,41221948872466700000
2018-07-25,45482490924905600000
2018-07-26,42114303787304800000
2018-07-27,43233521354508100000
2018-07-28,37259237252844500000
2018-07-29,47758800953970400000
2018-07-30,39762331100401300000
2018-07-31,43380082045958300000
2018-08-01,44384823765568900000
2018-08-02,45018640050682900000
2018-08-03,49498658764325200000
2018-08-04,52747029164057600000
2018-08-05,46270580591746200000
2018-08-06,38934976867737600000
2018-08-07,44725781915173800000
2018-08-08,46377169736126000000
2018-08-09,43990608813028500000
2018-08-10,51873955586840400000
2018-08-11,53061286626280800000
2018-08-12,49192126407323000000
2018-08-13,47259854404409700000
2018-08-14,43315413701688400000
2018-08-15,51879324539263900000
2018-08-16,49340221621801100000
2018-08-17,48192645726113900000
2018-08-18,51805896302836800000
2018-08-19,45179813374027600000
2018-08-20,47942394609414000000
2018-08-21,47393689767813200000
2018-08-22,50124493462650400000
2018-08-23,47261678919392200000
2018-08-24,48157047900906900000
2018-08-25,44249892874704500000
2018-08-26,57644481400168800000
2018-08-27,61891327230662400000
2018-08-28,51327841162335500000
2018-08-29,46407023879196700000
2018-08-30,51504246473430200000
2018-08-31,51690902188597100000
2018-09-01,51187629453108000000
2018-09-02,47726699177294400000
2018-09-03,48066899195691000000
2018-09-04,43053310547012600000
2018-09-05,43225371084021900000
2018-09-06,50144417537793300000
2018-09-07,52627800115779000000
2018-09-08,52768911866389900000
2018-09-09,56491184615498100000
2018-09-10,47787009101787400000
2018-09-11,48483143325052900000
2018-09-12,58777444432485400000
2018-09-13,51542658222354500000
2018-09-14,46384680515035100000
2018-09-15,48558553577878000000
2018-09-16,49382086883263700000
2018-09-17,46136920909298300000
2018-09-18,49584261746734000000
2018-09-19,53922607498013400000
2018-09-20,53870291034494100000
2018-09-21,51500966180581600000
2018-09-22,54843193400839900000
2018-09-23,53502333143780600000
2018-09-24,52806749164962400000
2018-09-25,59653175259848800000
2018-09-26,49514440623998700000
2018-09-27,51281829761866300000
2018-09-28,54606348953846500000
2018-09-29,54583908280371800000
2018-09-30,57408004485581600000
2018-10-01,56073237212879400000
2018-10-02,48457004936562700000
2018-10-03,51550733342290200000
2018-10-04,54823225283027600000
2018-10-05,48147527527523600000
2018-10-06,46392292019710800000
2018-10-07,53183097732549900000
2018-10-08,49329471646480000000
2018-10-09,48256373973236600000
2018-10-10,53588027676980700000
2018-10-11,58659468358690100000
2018-10-12,48845318774078500000
2018-10-13,52349316006498400000
2018-10-14,42186543678257300000
2018-10-15,60385489225641100000
2018-10-16,50256299063997800000
2018-10-17,50549711387645000000
2018-10-18,51066921745355400000
2018-10-19,51509964499347900000
2018-10-20,50052946023189900000
2018-10-21,49265367266363800000
2018-10-22,55575457583666700000
2018-10-23,55615075565418800000
2018-10-24,39834347455047400000
2018-10-25,49280185881135800000
2018-10-26,50864933606114400000
2018-10-27,48497500302031700000
2018-10-28,49745642915975400000
2018-10-29,52574580709143100000
2018-10-30,54771305728270400000
2018-10-31,58010346456083800000
2018-11-01,55612757890578700000
2018-11-02,50993518515074000000
2018-11-03,57123138905703400000
2018-11-04,45745711731476000000
2018-11-05,49556968781624200000
2018-11-06,45704761639214400000
2018-11-07,47030060204894200000
2018-11-08,42653950427092500000
2018-11-09,45353991115165400000
2018-11-10,46922571179337300000
2018-11-11,52355551592579100000
2018-11-12,49647747412052300000
2018-11-13,42728558054154700000
2018-11-14,48090160426529800000
2018-11-15,45344544881638800000
2018-11-16,45022328932467200000
2018-11-17,47911464968355700000
2018-11-18,40699082763442500000
2018-11-19,41777852299662300000
2018-11-20,43655833259933900000
2018-11-21,34771706307623500000
2018-11-22,40092435939634800000
2018-11-23,42037953693528100000
2018-11-24,46734004375533600000
2018-11-25,41822141908896700000
2018-11-26,36747162826570700000
2018-11-27,43310570642301000000
2018-11-28,38993175941255800000
2018-11-29,35375579627725900000
2018-11-30,32843411849355700000
2018-12-01,41353669906475700000
2018-12-02,37382172173749700000
2018-12-03,34860598015380100000
2018-12-04,38570147332706900000
2018-12-05,36459836296308600000
2018-12-06,37773022557396900000
2018-12-07,32571397714251000000
2018-12-08,35090089267052400000
2018-12-09,35824754696482400000
2018-12-10,34828228039788400000
2018-12-11,35244212778525500000
2018-12-12,33553953486475400000
2018-12-13,36742421176303000000
2018-12-14,41709823565440500000
2018-12-15,41630185747023700000
2018-12-16,31907907950096800000
2018-12-17,44913639933975500000
2018-12-18,36077109330767000000
2018-12-19,37642472897870500000
2018-12-20,34347336804591700000
2018-12-21,35520976440973700000
2018-12-22,44355551897235100000
2018-12-23,44624999423446700000
2018-12-24,39453367710491700000
2018-12-25,39477157088917300000
2018-12-26,39808908566529100000
2018-12-27,44913366203429500000
2018-12-28,41920917362711300000
2018-12-29,35123241991067600000
2018-12-30,44263213828506200000
2018-12-31,40455816966094400000
2019-01-01,41907983025474500000
2019-01-02,41967181849657300000
2019-01-03,43125086357613600000
2019-01-04,41621766074219400000
2019-01-05,46893393301264800000
2019-01-06,38530247701338900000
2019-01-07,39037730685255300000
2019-01-08,47351091817120900000
2019-01-09,45846372449100000000
2019-01-10,43353328483791200000
2019-01-11,41383623116490900000
2019-01-12,38677064272569000000
2019-01-13,38088906456098900000
2019-01-14,43683568800574600000
2019-01-15,38730326254399700000
2019-01-16,38947768640900700000
2019-01-17,37090155212944000000
2019-01-18,40204189656661300000
2019-01-19,38789550353980900000
2019-01-20,45946122325733000000
2019-01-21,43766301619264700000
2019-01-22,38124027253341600000
2019-01-23,42994832322939700000
2019-01-24,47161426789251300000
2019-01-25,40071148859930000000
2019-01-26,43903670081181500000
2019-01-27,40153561533870300000
2019-01-28,42106097835416900000
2019-01-29,42110900229657500000
2019-01-30,39221156250971600000
2019-01-31,45535606136438000000
2019-02-01,44931708293288600000
2019-02-02,41748119138168800000
2019-02-03,40104987939224100000
2019-02-04,42426280818639200000
2019-02-05,42293335167817000000
2019-02-06,47475372524864000000
2019-02-07,50162630776080600000
2019-02-08,47057159097265700000
2019-02-09,43459371298220400000
2019-02-10,41040381159850300000
2019-02-11,43455474861985200000
2019-02-12,38811045973711400000
2019-02-13,45927035327659600000
2019-02-14,43211780541411800000
2019-02-15,37683597866461700000
2019-02-16,45237752786044900000
2019-02-17,47650627348828100000
2019-02-18,46822699603389300000
2019-02-19,47030918340350700000
2019-02-20,39077038975574600000
2019-02-21,36028433777095700000
2019-02-22,48577096246561800000
2019-02-23,43492944793615300000
2019-02-24,41366821308237500000
2019-02-25,43316549390630600000
2019-02-26,48035274222107900000
2019-02-27,42519589839344300000
2019-02-28,45224193112055500000
2019-03-01,49170702570357400000
2019-03-02,40047770810878200000
2019-03-03,43741596327954100000
2019-03-04,41223742472609300000
2019-03-05,45065454129440000000
2019-03-06,38528060884553400000
2019-03-07,42611732370517000000
2019-03-08,44157583860299200000
2019-03-09,42208419467815900000
2019-03-10,41100186747885300000
2019-03-11,42503939719057900000
2019-03-12,43437248946049700000
2019-03-13,40662224473979300000
2019-03-14,46183537655526700000
2019-03-15,46348968856099100000
2019-03-16,49273517380854100000
2019-03-17,43917589020494200000
2019-03-18,48794560802394800000
2019-03-19,52340744366409300000
2019-03-20,47998721298051700000
2019-03-21,43227185708928300000
2019-03-22,48748649046418300000
2019-03-23,43728814322389100000
2019-03-24,47248726714639800000
2019-03-25,46931934445665000000
2019-03-26,42644443157083700000
2019-03-27,47437359677205900000
2019-03-28,46172671025921300000
2019-03-29,46462107647002200000
2019-03-30,43931023654099400000
2019-03-31,44714511477921500000
2019-04-01,42678137236726500000
2019-04-02,50403684289879200000
2019-04-03,44625396644527300000
2019-04-04,45509611419261100000
2019-04-05,48745063730449400000
2019-04-06,44075190548470500000
2019-04-07,45350283683949200000
2019-04-08,46495028862203200000
2019-04-09,42095624483244300000
2019-04-10,47135168040529900000
2019-04-11,49829838204014400000
2019-04-12,47740097595547200000
2019-04-13,42942120125706800000
2019-04-14,38866837496263900000
2019-04-15,45786202553595900000
2019-04-16,46398762694043500000
2019-04-17,43671759750301900000
2019-04-18,47395377027632000000
2019-04-19,48351886925704300000
2019-04-20,41714219580644600000
2019-04-21,51053645215423700000
2019-04-22,42604162603554200000
2019-04-23,36381411331339600000
2019-04-24,52082387175702200000
2019-04-25,44677464536396300000
2019-04-26,47688544101416800000
2019-04-27,44281382322642300000
2019-04-28,50061090622397300000
2019-04-29,51427766558239900000
2019-04-30,44270908930449800000
2019-05-01,54563182674700000000
2019-05-02,58134094041717600000
2019-05-03,47422002215583400000
2019-05-04,43146234184251400000
2019-05-05,43283085369865900000
2019-05-06,50143344449874100000
2019-05-07,42461075985464100000
2019-05-08,50406221798306500000
2019-05-09,50298096217920300000
2019-05-10,41330117828962500000
2019-05-11,43452990170776000000
2019-05-12,52338057670991600000
2019-05-13,56097875879490000000
2019-05-14,50589807496512800000
2019-05-15,49366433431111800000
2019-05-16,49261524110524700000
2019-05-17,49592972529184300000
2019-05-18,51272052897964500000
2019-05-19,55276182411293300000
2019-05-20,52800918777579200000
2019-05-21,50820888059091400000
2019-05-22,56443212932326700000
2019-05-23,51775184794265700000
2019-05-24,51031032807945800000
2019-05-25,46904223723682200000
2019-05-26,55329545446172300000
2019-05-27,55439830091930500000
2019-05-28,54289938928930300000
2019-05-29,58058156108757000000
2019-05-30,53742444756797600000
2019-05-31,43415405177083100000
2019-06-01,56147599864595000000
2019-06-02,48411923272888500000
2019-06-03,44432867752821700000
2019-06-04,56464289952656200000
2019-06-05,60141177626300100000
2019-06-06,57395439332872500000
2019-06-07,59175584638100200000
2019-06-08,45507978315384100000
2019-06-09,54698335220194600000
2019-06-10,58276502382354700000
2019-06-11,53238387097844700000
2019-06-12,48542383448022200000
2019-06-13,55599758596220800000
2019-06-14,62768723280088300000
2019-06-15,53346077373512100000
2019-06-16,47914185095555400000
2019-06-17,48952995048507900000
2019-06-18,60834435076049200000
2019-06-19,64540339162171800000
2019-06-20,52867826739237200000
2019-06-21,49060808530126300000
2019-06-22,52287606730254500000
2019-06-23,66340943401257400000
2019-06-24,65207552124186800000
2019-06-25,53667732536079800000
2019-06-26,61172655185996300000
2019-06-27,55552086244016800000
2019-06-28,63968164147177300000
2019-06-29,68895933239292900000
2019-06-30,59807633293085900000
2019-07-01,56242365529292700000
2019-07-02,62226655620176200000
2019-07-03,67756853663273600000
2019-07-04,66098914560666900000
2019-07-05,74341178941776900000
2019-07-06,70547780023474900000
2019-07-07,61005476407654200000
2019-07-08,69745575315878300000
2019-07-09,65220230294672800000
2019-07-10,58253158944950600000
2019-07-11,58321485938104000000
2019-07-12,73426307426644700000
2019-07-13,63967371380345000000
2019-07-14,65180466871878400000
2019-07-15,65478018812195800000
2019-07-16,73668700058645900000
2019-07-17,59751034709205300000
2019-07-18,54510937597410300000
2019-07-19,52922419557368700000
2019-07-20,79739140121831700000
2019-07-21,66953809421650900000
2019-07-22,71335590926618700000
2019-07-23,64098723440601800000
2019-07-24,62388959227558400000
2019-07-25,67059541108798000000
2019-07-26,74410193180058600000
2019-07-27,68152784384940400000
2019-07-28,78768250869079400000
2019-07-29,75992131801329300000
2019-07-30,62693892533491600000
2019-07-31,76855246234690300000
2019-08-01,63443469829102600000
2019-08-02,76080893351156900000
2019-08-03,77202925410468400000
2019-08-04,74825525025862900000
2019-08-05,70079649105487300000
2019-08-06,80566207070241600000
2019-08-07,75902227897032500000
2019-08-08,70287473021465400000
2019-08-09,72623244602147200000
2019-08-10,75642412432871300000
2019-08-11,75227823758031800000
2019-08-12,66126467536862300000
2019-08-13,78653583533931500000
2019-08-14,74752421952144600000
2019-08-15,77894709301315800000
2019-08-16,72999979628163100000
2019-08-17,64147694693906000000
2019-08-18,63118955441129100000
2019-08-19,81717194661903700000
2019-08-20,77056281563538000000
2019-08-21,69071098942975800000
2019-08-22,71065842182583500000
2019-08-23,77326966906677800000
2019-08-24,80840514342271700000
2019-08-25,79166583549300600000
2019-08-26,69193313082698300000
2019-08-27,67972834564238100000
2019-08-28,76611839275073500000
2019-08-29,83244653125919900000
2019-08-30,81273328663295900000
2019-08-31,83670989734526900000
2019-09-01,76262360665181100000
2019-09-02,80936700254615800000
2019-09-03,86672925393903000000
2019-09-04,72827653507708200000
2019-09-05,89108962602327500000
2019-09-06,83708505995170800000
2019-09-07,80694480383591600000
2019-09-08,95101164686367500000
2019-09-09,78396774804572200000
2019-09-10,96667255478719900000
2019-09-11,98400553709261500000
2019-09-12,84733151669575600000
2019-09-13,81478393952330800000
2019-09-14,91700911170867100000
2019-09-15,89424167934479700000
2019-09-16,94309969704253800000
2019-09-17,87160741708609800000
2019-09-18,103903402209625000000
2019-09-19,86429177925301200000
2019-09-20,89852805604254600000
2019-09-21,97266721762198500000
2019-09-22,99122757235807800000
2019-09-23,66693560594006100000
2019-09-24,92974622405988200000
2019-09-25,92163341977599100000
2019-09-26,102211428490725000000
2019-09-27,83805383865821600000
2019-09-28,101143074103021000000
2019-09-29,86097577114755800000
2019-09-30,83084244898765600000
2019-10-01,89591416864708800000
2019-10-02,93890735103265400000
2019-10-03,93721768274670900000
2019-10-04,94493484670528200000
2019-10-05,98698009974566600000
2019-10-06,94229526174175100000
2019-10-07,98783199310908100000
2019-10-08,102468631163384000000
2019-10-09,87463743491033300000
2019-10-10,103560125182286000000
2019-10-11,100651506071118000000
2019-10-12,86299207495336000000
2019-10-13,91618678603197200000
2019-10-14,87189865551782500000
2019-10-15,99901912356028300000
2019-10-16,91595363041147700000
2019-10-17,97155037723482600000
2019-10-18,105106440208850000000
2019-10-19,91238308253976800000
2019-10-20,93674815746754100000
2019-10-21,103022559304494000000
2019-10-22,109198025599882000000
2019-10-23,108608329421670000000
2019-10-24,90502945566311300000
2019-10-25,94323352883790900000
2019-10-26,95336864498096500000
2019-10-27,77893877754395900000
2019-10-28,91182363697423600000
2019-10-29,90661361915516200000
2019-10-30,91075919809567300000
2019-10-31,89812079419670800000
2019-11-01,89282890729063000000
2019-11-02,92225014992848300000
2019-11-03,92425090169862200000
2019-11-04,89620244169444100000
2019-11-05,98575610532982300000
2019-11-06,89997432874629200000
2019-11-07,90942750245551500000
2019-11-08,81531752129952700000
2019-11-09,91252960231155600000
2019-11-10,103934550063179000000
2019-11-11,97620649676195300000
2019-11-12,83732441302793400000
2019-11-13,85552627306429200000
2019-11-14,108222769334075000000
2019-11-15,98458504018314300000
2019-11-16,93328758365576400000
2019-11-17,97312294212985100000
2019-11-18,89545986933928800000
2019-11-19,91938328975894100000
2019-11-20,90518942641813900000
2019-11-21,87056276400232300000
2019-11-22,84800368897948200000
2019-11-23,112658302419317000000
2019-11-24,83948875449015600000
2019-11-25,80728742943121400000
2019-11-26,77973344576603700000
2019-11-27,89574137108549600000
2019-11-28,107198653818441000000
2019-11-29,86221883447830000000
2019-11-30,83268171956852100000
2019-12-01,88716369401160800000
2019-12-02,93149772414209500000
2019-12-03,101201267071307000000
2019-12-04,107149421864177000000
2019-12-05,93830171201269900000
2019-12-06,92500308776592300000
2019-12-07,99135784550844700000
2019-12-08,94752921413897100000
2019-12-09,94677297942715200000
2019-12-10,95000361146001600000
2019-12-11,84231467242695500000
2019-12-12,85704179171525600000
2019-12-13,96972552214736200000
2019-12-14,96974441321601100000
2019-12-15,79011663448970900000
2019-12-16,102544808470009000000
2019-12-17,88482960669717800000
2019-12-18,85756054770667300000
2019-12-19,102173674733549000000
2019-12-20,98774398324769600000
2019-12-21,113527798553663000000
2019-12-22,108650810494266000000
2019-12-23,91872639510179400000
2019-12-24,81040360441364400000
2019-12-25,81815997733943000000
2019-12-26,108234592413985000000
2019-12-27,92790965588447000000
2019-12-28,95814879116977100000
2019-12-29,100671953812926000000
2019-12-30,105985745424252000000
2019-12-31,94326808567832400000
2020-01-01,111315878308511000000
2020-01-02,97902978913579900000
2020-01-03,114475900581474000000
2020-01-04,115950746419676000000
2020-01-05,111572110206303000000
2020-01-06,92860015211318000000
2020-01-07,119920639761108000000
2020-01-08,97491672892813600000
2020-01-09,109038086418190000000
2020-01-10,101453739249767000000
2020-01-11,111412550520631000000
2020-01-12,103370151373145000000
2020-01-13,98362830927544200000
2020-01-14,99628491006839300000
2020-01-15,110473990584337000000
2020-01-16,117800355309292000000
2020-01-17,116281340367992000000
2020-01-18,96889385188505500000
2020-01-19,110216300397337000000
2020-01-20,111977553815661000000
2020-01-21,111546305458732000000
2020-01-22,114777773280262000000
2020-01-23,116985038151036000000
2020-01-24,111213298845476000000
2020-01-25,120519899402400000000
2020-01-26,105019373619267000000
2020-01-27,96527200417504000000
2020-01-28,106314986933377000000
2020-01-29,122285760012716000000
2020-01-30,120337661458166000000
2020-01-31,110508561126490000000
2020-02-01,115646694543727000000
2020-02-02,110301837535263000000
2020-02-03,113431470987497000000
2020-02-04,101898724732278000000
2020-02-05,122038198288293000000
2020-02-06,103613746497464000000
2020-02-07,107592529316594000000
2020-02-08,105700640943782000000
2020-02-09,117611006736303000000
2020-02-10,93883450802116900000
2020-02-11,114903387901641000000
2020-02-12,109808363556178000000
2020-02-13,108618694398028000000
2020-02-14,103838490790264000000
2020-02-15,110312991708828000000
2020-02-16,112168702326352000000
2020-02-17,118219200533188000000
2020-02-18,116242452687042000000
2020-02-19,108905157970720000000
2020-02-20,97599484268460100000
2020-02-21,119619907773195000000
2020-02-22,113145670629043000000
2020-02-23,111523554179591000000
2020-02-24,107228224681693000000
2020-02-25,112141206044543000000
2020-02-26,105553510967277000000
2020-02-27,114221539309845000000
2020-02-28,118515655929930000000
2020-02-29,107292241852363000000
2020-03-01,137317108555614000000
2020-03-02,114323888576254000000
2020-03-03,117392986256154000000
2020-03-04,127960653687069000000
2020-03-05,126170381684968000000
2020-03-06,118606020580912000000
2020-03-07,124549513614250000000
2020-03-08,118458214195859000000
2020-03-09,119502654883662000000
2020-03-10,108973179003695000000
2020-03-11,98830856208937400000
2020-03-12,122818931333029000000
2020-03-13,103823627391915000000
2020-03-14,105889831018393000000
2020-03-15,96801045608065100000
2020-03-16,97563487102043100000
2020-03-17,100937216940522000000
2020-03-18,82617797486273400000
2020-03-19,88145984159384200000
2020-03-20,90687830463719000000
2020-03-21,101658103985495000000
2020-03-22,104376351623009000000
2020-03-23,92076110853667500000
2020-03-24,107784157674678000000
2020-03-25,75975706217352900000
2020-03-26,112326478212774000000
2020-03-27,106984296865391000000
2020-03-28,93472472304259300000
2020-03-29,104376530800514000000
2020-03-30,101922858424366000000
2020-03-31,110203450696084000000
2020-04-01,105269460967455000000
2020-04-02,105937923691358000000
2020-04-03,91170288334197700000
2020-04-04,109725984465376000000
2020-04-05,119669053856988000000
2020-04-06,90835027454984800000
2020-04-07,113590164904115000000
2020-04-08,103387309957561000000
2020-04-09,113647625279658000000
2020-04-10,118316552113219000000
2020-04-11,116498182681474000000
2020-04-12,111543396212483000000
2020-04-13,125657598772788000000
2020-04-14,122180235529484000000
2020-04-15,123997612827673000000
2020-04-16,111972779634855000000
2020-04-17,92887250836784400000
2020-04-18,115579242306270000000
2020-04-19,113104068921449000000
2020-04-20,115969768938588000000
2020-04-21,116447804144074000000
2020-04-22,102922828621867000000
2020-04-23,112524837648053000000
2020-04-24,115231421029782000000
2020-04-25,107665708225561000000
2020-04-26,107974736486352000000
2020-04-27,112162927294073000000
2020-04-28,121887425349650000000
2020-04-29,115116395745924000000
2020-04-30,107442408772783000000
2020-05-01,111392421246732000000
2020-05-02,117620728114590000000
2020-05-03,132797886000996000000
2020-05-04,125530231417714000000
2020-05-05,126481026862658000000
2020-05-06,122034205213129000000
2020-05-07,117833080558025000000
2020-05-08,109306735643127000000
2020-05-09,109034592683789000000
2020-05-10,135479821738636000000
2020-05-11,125958413392175000000
2020-05-12,116840576788386000000
2020-05-13,95083459864941300000
2020-05-14,92629180132208100000
2020-05-15,98820521205346500000
2020-05-16,102228309566698000000
2020-05-17,80539970191665700000
2020-05-18,102375166757822000000
2020-05-19,92238995196471900000
2020-05-20,86616432528822800000
2020-05-21,98633278380447200000
2020-05-22,83948068193810100000
2020-05-23,89475901515269800000
2020-05-24,90095907084038400000
2020-05-25,93372875505018700000
2020-05-26,90697119880361000000
2020-05-27,104326608289110000000
2020-05-28,97853649291560900000
2020-05-29,94340080493797700000
2020-05-30,120752351359328000000
2020-05-31,110453589072531000000
2020-06-01,99993477372651100000
2020-06-02,97834393106690200000
2020-06-03,103854501187773000000
2020-06-04,108266193072480000000
2020-06-05,123183251519264000000
2020-06-06,132883654340886000000
2020-06-07,109823404469005000000
2020-06-08,109262196015757000000
2020-06-09,109369066232452000000
2020-06-10,111664575500397000000
2020-06-11,126269202441919000000
2020-06-12,111419736224310000000
2020-06-13,108697341767553000000
2020-06-14,115047279956007000000
2020-06-15,94311145055337700000
2020-06-16,108382515776368000000
2020-06-17,107021409056946000000
2020-06-18,99669871746903900000
2020-06-19,108898392150384000000
2020-06-20,106446805851668000000
2020-06-21,114685702533905000000
2020-06-22,111841897524145000000
2020-06-23,124002729384642000000
2020-06-24,109413999314001000000
2020-06-25,110615844568226000000
2020-06-26,128424759262034000000
2020-06-27,108475709976569000000
2020-06-28,117800478247135000000
2020-06-29,113864562592791000000
2020-06-30,116354512403281000000
2020-07-01,126159273778772000000
2020-07-02,128935769837272000000
2020-07-03,127811626579038000000
2020-07-04,124446994016069000000
2020-07-05,126789473795166000000
2020-07-06,120206739309341000000
2020-07-07,125931677295005000000
2020-07-08,119206016038531000000
2020-07-09,128607647252116000000
2020-07-10,125840205719042000000
2020-07-11,122573724061939000000
2020-07-12,121142358065942000000
2020-07-13,118663171355459000000
2020-07-14,124635965960830000000
2020-07-15,119975249685799000000
2020-07-16,116135833305527000000
2020-07-17,101564691168888000000
2020-07-18,112616707050242000000
2020-07-19,114122606813143000000
2020-07-20,120671099937988000000
2020-07-21,107922625023967000000
2020-07-22,123183382363973000000
2020-07-23,117163191853119000000
2020-07-24,138927060046245000000
2020-07-25,122473780405049000000
2020-07-26,137012812340954000000
2020-07-27,127455436932899000000
2020-07-28,123050656058595000000
2020-07-29,124478275412517000000
2020-07-30,113111820346434000000
2020-07-31,126730366639498000000
2020-08-01,113705295478948000000
2020-08-02,118066555408117000000
2020-08-03,136345165856475000000
2020-08-04,121240585742411000000
2020-08-05,109076091378817000000
2020-08-06,128928960488810000000
2020-08-07,128016648506925000000
2020-08-08,119630703361642000000
2020-08-09,131497236556000000000
2020-08-10,113707171343740000000
2020-08-11,129496090078548000000
2020-08-12,131547647303561000000
2020-08-13,124147718899347000000
2020-08-14,140756037139984000000
2020-08-15,132062709981929000000
2020-08-16,128863823571585000000
2020-08-17,104174189913463000000
2020-08-18,117555324230254000000
2020-08-19,117011141138834000000
2020-08-20,122184661494314000000
2020-08-21,133041953189977000000
2020-08-22,113507864790272000000
2020-08-23,131245495921281000000
2020-08-24,130325924237351000000
2020-08-25,110861601158716000000
2020-08-26,123107270687257000000
2020-08-27,112686726869123000000
2020-08-28,144582777053044000000
2020-08-29,126121251096122000000
2020-08-30,109946247708807000000
2020-08-31,131003762541587000000
2020-09-01,135225427089737000000
2020-09-02,125666101688395000000
2020-09-03,113957942448986000000
2020-09-04,115829492927392000000
2020-09-05,123489638432488000000
2020-09-06,131717679503667000000
2020-09-07,150352516655709000000
2020-09-08,133450167690281000000
