t,o
2010-03-30,"{'0001_001': 0, '001_01': 4.5748507974796743e-08, '01_1': 9.981492649046562e-07, '100_1k': 0.006798261556696959, '10_100': 0.8318782798561003, '10k_100k': 0.12082071991515732, '1_10': 1.9443115889288614e-05, '1k_10k': 0.040482251658383414, 'above_100k': 0, 'less_0001': 0}"
2010-03-31,"{'0001_001': 0, '001_01': 4.555054039504741e-08, '01_1': 9.192927243364113e-07, '100_1k': 0.0071719574309495205, '10_100': 0.8321406393639488, '10k_100k': 0.12029789225226716, '1_10': 1.935897966789515e-05, '1k_10k': 0.040369187129901854, 'above_100k': 0, 'less_0001': 0}"
2010-04-01,"{'0001_001': 0, '001_01': 4.539264639128462e-08, '01_1': 9.161061362604713e-07, '100_1k': 0.007435959229150333, '10_100': 0.8321654066768458, '10k_100k': 0.11990153097016465, '1_10': 1.9291874716295963e-05, '1k_10k': 0.040476849750340445, 'above_100k': 0, 'less_0001': 0}"
2010-04-02,"{'0001_001': 0, '001_01': 4.52470075274567e-08, '01_1': 9.131668791904896e-07, '100_1k': 0.0074943688042449896, '10_100': 0.8322925548105794, '10k_100k': 0.1195168360001645, '1_10': 1.9229978199169098e-05, '1k_10k': 0.040676051992925004, 'above_100k': 0, 'less_0001': 0}"
2010-04-03,"{'0001_001': 0, '001_01': 4.5097677469610317e-08, '01_1': 9.101531271139536e-07, '100_1k': 0.007325428940409569, '10_100': 0.8323752823729578, '10k_100k': 0.11912239099686364, '1_10': 1.9166512924584383e-05, '1k_10k': 0.04115677592603981, 'above_100k': 0, 'less_0001': 0}"
2010-04-04,"{'0001_001': 0, '001_01': 4.494014789394126e-08, '01_1': 9.069738938595417e-07, '100_1k': 0.00734273808064714, '10_100': 0.8315894921763289, '10k_100k': 0.11870628753523717, '1_10': 1.9740981329411284e-05, '1k_10k': 0.04234078931241574, 'above_100k': 0, 'less_0001': 0}"
2010-04-05,"{'0001_001': 0, '001_01': 5.701834768973874e-08, '01_1': 1.1892398232431223e-06, '100_1k': 0.007881124890545137, '10_100': 0.8296433380169834, '10k_100k': 0.11833644083328243, '1_10': 2.2937666727757755e-05, '1k_10k': 0.04411491233429043, 'above_100k': 0, 'less_0001': 0}"
2010-04-06,"{'0001_001': 0, '001_01': 5.6834327934072186e-08, '01_1': 1.1854016969106484e-06, '100_1k': 0.007895067592254295, '10_100': 0.8283082734543095, '10k_100k': 0.1183604839037064, '1_10': 2.123980026793326e-05, '1k_10k': 0.04541369301343726, 'above_100k': 0, 'less_0001': 0}"
2010-04-07,"{'0001_001': 0, '001_01': 7.278756141450495e-08, '01_1': 1.180775996279747e-06, '100_1k': 0.008229042237004389, '10_100': 0.8269765987990054, '10k_100k': 0.11789861501445642, '1_10': 2.0291554620999215e-05, '1k_10k': 0.04687419883135527, 'above_100k': 0, 'less_0001': 0}"
2010-04-08,"{'0001_001': 0, '001_01': 7.25192377422344e-08, '01_1': 1.1764231900406916e-06, '100_1k': 0.008397731759397285, '10_100': 0.8272531485435721, '10k_100k': 0.11746399419846099, '1_10': 2.1320655896216916e-05, '1k_10k': 0.04686255590024577, 'above_100k': 0, 'less_0001': 0}"
2010-04-09,"{'0001_001': 0, '001_01': 7.625775119905279e-08, '01_1': 1.4288294435190944e-06, '100_1k': 0.008885641468162387, '10_100': 0.8262488210150307, '10k_100k': 0.11701847444361942, '1_10': 2.7609319499909693e-05, '1k_10k': 0.04781794866649274, 'above_100k': 0, 'less_0001': 0}"
2010-04-10,"{'0001_001': 0, '001_01': 1.1578926354035656e-07, '01_1': 1.7248607534287596e-06, '100_1k': 0.008649785390589129, '10_100': 0.8219307141003375, '10k_100k': 0.12080309037551656, '1_10': 2.86718172925276e-05, '1k_10k': 0.048585897666247435, 'above_100k': 0, 'less_0001': 0}"
2010-04-11,"{'0001_001': 0, '001_01': 9.540088245816276e-08, '01_1': 1.915967722701435e-06, '100_1k': 0.008911165878284376, '10_100': 0.8200496362841357, '10k_100k': 0.12529609253885599, '1_10': 2.5460110506022183e-05, '1k_10k': 0.045715633819612835, 'above_100k': 0, 'less_0001': 0}"
2010-04-12,"{'0001_001': 0, '001_01': 1.1481283528317202e-07, '01_1': 1.8686778708157653e-06, '100_1k': 0.008766878476552449, '10_100': 0.8185387612090981, '10k_100k': 0.12479259655165588, '1_10': 2.4086941029752365e-05, '1k_10k': 0.047875693330957904, 'above_100k': 0, 'less_0001': 0}"
2010-04-13,"{'0001_001': 0, '001_01': 1.1832919181161992e-07, '01_1': 1.8617126178361535e-06, '100_1k': 0.00900872480574291, '10_100': 0.8185678696801167, '10k_100k': 0.12432744842819388, '1_10': 2.2025006902536187e-05, '1k_10k': 0.04807195203723425, 'above_100k': 0, 'less_0001': 0}"
2010-04-14,"{'0001_001': 0, '001_01': 1.3363204024682622e-07, '01_1': 1.8197539598317807e-06, '100_1k': 0.010658133867861493, '10_100': 0.8175755453366347, '10k_100k': 0.12428069803089256, '1_10': 2.366859254018787e-05, '1k_10k': 0.04746000078607082, 'above_100k': 0, 'less_0001': 0}"
2010-04-15,"{'0001_001': 0, '001_01': 1.2523971664514109e-07, '01_1': 1.945129349144848e-06, '100_1k': 0.01130372979531134, '10_100': 0.8059624789636415, '10k_100k': 0.13099533482055498, '1_10': 3.4597471723220226e-05, '1k_10k': 0.051701788579703346, 'above_100k': 0, 'less_0001': 0}"
2010-04-16,"{'0001_001': 0, '001_01': 1.0915328239513488e-07, '01_1': 1.7620458443786058e-06, '100_1k': 0.011864455013254326, '10_100': 0.8028980586309059, '10k_100k': 0.13047956494620302, '1_10': 3.3439887728052393e-05, '1k_10k': 0.05472261032278184, 'above_100k': 0, 'less_0001': 0}"
2010-04-17,"{'0001_001': 0, '001_01': 1.0868510431829208e-07, '01_1': 1.5604075691411934e-06, '100_1k': 0.012055996118389131, '10_100': 0.8025602911208152, '10k_100k': 0.1299199146045609, '1_10': 3.846288209606987e-05, '1k_10k': 0.0554236661814653, 'above_100k': 0, 'less_0001': 0}"
2010-04-18,"{'0001_001': 0, '001_01': 1.0817075526366621e-07, '01_1': 1.6689202240679927e-06, '100_1k': 0.012369186787714892, '10_100': 0.8014549546069152, '10k_100k': 0.1293050724357736, '1_10': 3.4433069345180606e-05, '1k_10k': 0.056834576009271776, 'above_100k': 0, 'less_0001': 0}"
2010-04-19,"{'0001_001': 0, '001_01': 1.0768816583977538e-07, '01_1': 1.9845390561901466e-06, '100_1k': 0.012811599553863311, '10_100': 0.7971369216568593, '10k_100k': 0.13257420099226952, '1_10': 3.597169339640783e-05, '1k_10k': 0.05743921387638936, 'above_100k': 0, 'less_0001': 0}"
2010-04-20,"{'0001_001': 0, '001_01': 1.0726530924971746e-07, '01_1': 1.976746413316222e-06, '100_1k': 0.013199919551018062, '10_100': 0.7941401382956308, '10k_100k': 0.13205362499281706, '1_10': 3.927825770490547e-05, '1k_10k': 0.06056495489110655, 'above_100k': 0, 'less_0001': 0}"
2010-04-21,"{'0001_001': 0, '001_01': 1.0681722809293099e-07, '01_1': 1.9684889177125857e-06, '100_1k': 0.013220589020714914, '10_100': 0.792426242704002, '10k_100k': 0.13150199519322475, '1_10': 4.33105710906802e-05, '1k_10k': 0.06280578720482205, 'above_100k': 0, 'less_0001': 0}"
2010-04-22,"{'0001_001': 0, '001_01': 1.0649424740895694e-07, '01_1': 1.962536845107921e-06, '100_1k': 0.013783938385471144, '10_100': 0.7924113074070553, '10k_100k': 0.13516335837215937, '1_10': 4.646191879813636e-05, '1k_10k': 0.058592864885423604, 'above_100k': 0, 'less_0001': 0}"
2010-04-23,"{'0001_001': 0, '001_01': 1.251540722480326e-07, '01_1': 1.9569545842419648e-06, '100_1k': 0.014141090357447613, '10_100': 0.7923153048260169, '10k_100k': 0.13479786100312882, '1_10': 5.0122309661515125e-05, '1k_10k': 0.05869353939508864, 'above_100k': 0, 'less_0001': 0}"
2010-04-24,"{'0001_001': 0, '001_01': 1.2475663005878683e-07, '01_1': 1.9507400336464853e-06, '100_1k': 0.014690592215942388, '10_100': 0.7912859686596224, '10k_100k': 0.13436979377351002, '1_10': 4.703324953216264e-05, '1k_10k': 0.05960453660472941, 'above_100k': 0, 'less_0001': 0}"
2010-04-25,"{'0001_001': 0, '001_01': 1.2438514162944537e-07, '01_1': 1.9449313054786005e-06, '100_1k': 0.016056885471438534, '10_100': 0.7890311452856148, '10k_100k': 0.13396968017941616, '1_10': 4.5046267503439445e-05, '1k_10k': 0.06089517347958011, 'above_100k': 0, 'less_0001': 0}"
2010-04-26,"{'0001_001': 0, '001_01': 1.240018788163457e-07, '01_1': 1.9389384687646784e-06, '100_1k': 0.015667043682480036, '10_100': 0.7884534936589948, '10k_100k': 0.1335531310474401, '1_10': 5.3422263973696564e-05, '1k_10k': 0.06227084640676373, 'above_100k': 0, 'less_0001': 0}"
2010-04-27,"{'0001_001': 0, '001_01': 1.273289017882221e-07, '01_1': 2.0672221702087822e-06, '100_1k': 0.016101084168149052, '10_100': 0.7883785638048872, '10k_100k': 0.1331029941016759, '1_10': 5.286770901600974e-05, '1k_10k': 0.06236229566519989, 'above_100k': 0, 'less_0001': 0}"
2010-04-28,"{'0001_001': 0, '001_01': 1.2316879723803303e-07, '01_1': 2.1087991042269288e-06, '100_1k': 0.016695265466081924, '10_100': 0.7872156387048614, '10k_100k': 0.13264132499766723, '1_10': 5.767658859755527e-05, '1k_10k': 0.06338786227489036, 'above_100k': 0, 'less_0001': 0}"
2010-04-29,"{'0001_001': 0, '001_01': 1.22831832055386e-07, '01_1': 2.1030298518573663e-06, '100_1k': 0.016721104742053156, '10_100': 0.7870217635673343, '10k_100k': 0.13227844487456264, '1_10': 5.7533685699397015e-05, '1k_10k': 0.06391892726866673, 'above_100k': 0, 'less_0001': 0}"
2010-04-30,"{'0001_001': 0, '001_01': 1.2250352661667535e-07, '01_1': 2.4612072165713866e-06, '100_1k': 0.016549123914173288, '10_100': 0.7871959128368847, '10k_100k': 0.1427545734649937, '1_10': 5.9685203058875936e-05, '1k_10k': 0.053438120870146266, 'above_100k': 0, 'less_0001': 0}"
2010-05-01,"{'0001_001': 0, '001_01': 1.220888288721582e-07, '01_1': 2.4898721766958324e-06, '100_1k': 0.017029552895910027, '10_100': 0.7868263748866978, '10k_100k': 0.14233569618379918, '1_10': 5.981612682439557e-05, '1k_10k': 0.05374594794576297, 'above_100k': 0, 'less_0001': 0}"
2010-05-02,"{'0001_001': 0, '001_01': 1.2173977201460877e-07, '01_1': 2.482753532297931e-06, '100_1k': 0.016888637621278638, '10_100': 0.7867714428007526, '10k_100k': 0.14192875272069946, '1_10': 6.001401851920169e-05, '1k_10k': 0.05434854834544583, 'above_100k': 0, 'less_0001': 0}"
2010-05-03,"{'0001_001': 0, '001_01': 1.213837750354036e-07, '01_1': 2.475493351479595e-06, '100_1k': 0.016600161845033382, '10_100': 0.7855922424732864, '10k_100k': 0.1415137182057271, '1_10': 6.020635241756019e-05, '1k_10k': 0.056231074246409066, 'above_100k': 0, 'less_0001': 0}"
2010-05-04,"{'0001_001': 0, '001_01': 1.2108092241648169e-07, '01_1': 2.4693169935240054e-06, '100_1k': 0.016942160010273533, '10_100': 0.7832465647874662, '10k_100k': 0.14128795978645728, '1_10': 5.8588489974132714e-05, '1k_10k': 0.05846213652791282, 'above_100k': 0, 'less_0001': 0}"
2010-05-05,"{'0001_001': 0, '001_01': 1.0247776598470152e-07, '01_1': 2.1007942026863815e-06, '100_1k': 0.01638912637704498, '10_100': 0.7816254254657248, '10k_100k': 0.14441066866742303, '1_10': 4.616623357610804e-05, '1k_10k': 0.057526409984262346, 'above_100k': 0, 'less_0001': 0}"
2010-05-06,"{'0001_001': 0, '001_01': 1.0584907382060406e-07, '01_1': 2.4564285062505703e-06, '100_1k': 0.017128938771785746, '10_100': 0.7772005292453691, '10k_100k': 0.14566046902089605, '1_10': 4.604069714389999e-05, '1k_10k': 0.059961459987225116, 'above_100k': 0, 'less_0001': 0}"
2010-05-07,"{'0001_001': 0, '001_01': 1.0195350192073114e-07, '01_1': 2.090046789374989e-06, '100_1k': 0.016888058696087532, '10_100': 0.7763705099495694, '10k_100k': 0.14640277823292733, '1_10': 4.5201813315855585e-05, '1k_10k': 0.06029125930780854, 'above_100k': 0, 'less_0001': 0}"
2010-05-08,"{'0001_001': 0, '001_01': 1.0166845191626876e-07, '01_1': 2.178609683920045e-06, '100_1k': 0.01629618924856121, '10_100': 0.7721624117209201, '10k_100k': 0.14998757103175323, '1_10': 4.5075434360305724e-05, '1k_10k': 0.06150647228626931, 'above_100k': 0, 'less_0001': 0}"
2010-05-09,"{'0001_001': 0, '001_01': 1.3037809647979142e-07, '01_1': 2.535129653773722e-06, '100_1k': 0.016502574967405478, '10_100': 0.7715649029407504, '10k_100k': 0.14959918513689702, '1_10': 4.184774735622194e-05, '1k_10k': 0.06228882369984066, 'above_100k': 0, 'less_0001': 0}"
2010-05-10,"{'0001_001': 0, '001_01': 1.5536927301633186e-07, '01_1': 2.6737967914438504e-06, '100_1k': 0.016999313484607603, '10_100': 0.7694951293539529, '10k_100k': 0.14925324107529991, '1_10': 4.515825986414222e-05, '1k_10k': 0.06420432866021102, 'above_100k': 0, 'less_0001': 0}"
2010-05-11,"{'0001_001': 0, '001_01': 1.8751239565115483e-07, '01_1': 2.66844563042028e-06, '100_1k': 0.016579449362638155, '10_100': 0.7693794854227142, '10k_100k': 0.1489545354560698, '1_10': 4.5035429024755234e-05, '1k_10k': 0.06503863837152696, 'above_100k': 0, 'less_0001': 0}"
2010-05-12,"{'0001_001': 0, '001_01': 1.834862385321101e-07, '01_1': 2.6551538046411223e-06, '100_1k': 0.01638048210109732, '10_100': 0.7680930814894764, '10k_100k': 0.15087723331534447, '1_10': 4.161899622234214e-05, '1k_10k': 0.06460474545781615, 'above_100k': 0, 'less_0001': 0}"
2010-05-13,"{'0001_001': 0, '001_01': 1.6152769302559317e-07, '01_1': 2.828529380092609e-06, '100_1k': 0.016573035643777594, '10_100': 0.7669746652787249, '10k_100k': 0.15053062565059763, '1_10': 4.449908467640619e-05, '1k_10k': 0.06587418428515021, 'above_100k': 0, 'less_0001': 0}"
2010-05-14,"{'0001_001': 0, '001_01': 1.6117189878404756e-07, '01_1': 2.8222990275962104e-06, '100_1k': 0.01691649504844111, '10_100': 0.7658483802224171, '10k_100k': 0.15274413781988144, '1_10': 5.1044931143783234e-05, '1k_10k': 0.06443695850719006, 'above_100k': 0, 'less_0001': 0}"
2010-05-15,"{'0001_001': 0, '001_01': 1.609096760351856e-07, '01_1': 2.8177072159050278e-06, '100_1k': 0.016648573267539154, '10_100': 0.7652955767717943, '10k_100k': 0.15281744618465282, '1_10': 5.0961882285632556e-05, '1k_10k': 0.06518446327683616, 'above_100k': 0, 'less_0001': 0}"
2010-05-16,"{'0001_001': 0, '001_01': 1.6058524400035686e-07, '01_1': 2.812026050495138e-06, '100_1k': 0.01675869033812115, '10_100': 0.765005609777857, '10k_100k': 0.1525093300026764, '1_10': 5.0859131055401905e-05, '1k_10k': 0.06567253813899544, 'above_100k': 0, 'less_0001': 0}"
2010-05-17,"{'0001_001': 0, '001_01': 1.3170071901473626e-07, '01_1': 2.3421371111269313e-06, '100_1k': 0.01618229515198975, '10_100': 0.7635886595002491, '10k_100k': 0.15709138606108067, '1_10': 5.3573716807859336e-05, '1k_10k': 0.06308161173204244, 'above_100k': 0, 'less_0001': 0}"
2010-05-18,"{'0001_001': 0, '001_01': 1.3130811271204486e-07, '01_1': 2.3351550855277165e-06, '100_1k': 0.016613152104478668, '10_100': 0.7624993753992475, '10k_100k': 0.1572441408190787, '1_10': 5.349918376038044e-05, '1k_10k': 0.06358736603023635, 'above_100k': 0, 'less_0001': 0}"
2010-05-19,"{'0001_001': 0, '001_01': 1.3092710544939844e-07, '01_1': 2.3283793347487617e-06, '100_1k': 0.016770711252653926, '10_100': 0.7614685208775654, '10k_100k': 0.1572655838641189, '1_10': 5.508492569002123e-05, '1k_10k': 0.0644376397735315, 'above_100k': 0, 'less_0001': 0}"
2010-05-20,"{'0001_001': 0, '001_01': 1.3751035735063378e-07, '01_1': 2.3200465419671032e-06, '100_1k': 0.017054468205137247, '10_100': 0.761287315551011, '10k_100k': 0.15716113040565555, '1_10': 5.87662852811029e-05, '1k_10k': 0.06443586199601573, 'above_100k': 0, 'less_0001': 0}"
2010-05-21,"{'0001_001': 0, '001_01': 1.3708501028137577e-07, '01_1': 2.312870173465263e-06, '100_1k': 0.017511741858380638, '10_100': 0.7598899875217491, '10k_100k': 0.16416546512240987, '1_10': 6.034200952565071e-05, '1k_10k': 0.05837001353275101, 'above_100k': 0, 'less_0001': 0}"
2010-05-22,"{'0001_001': 0, '001_01': 1.3661680737030163e-07, '01_1': 2.448593547483098e-06, '100_1k': 0.01758787613409465, '10_100': 0.7586295477633376, '10k_100k': 0.16064439345640524, '1_10': 5.6545346271061766e-05, '1k_10k': 0.06307905208953656, 'above_100k': 0, 'less_0001': 0}"
2010-05-23,"{'0001_001': 0, '001_01': 1.3611377715731613e-07, '01_1': 2.439577698281127e-06, '100_1k': 0.016663128871826194, '10_100': 0.7578842509379635, '10k_100k': 0.16017504580752115, '1_10': 5.494110461565308e-05, '1k_10k': 0.06522005758659802, 'above_100k': 0, 'less_0001': 0}"
2010-05-24,"{'0001_001': 0, '001_01': 1.3566869010140364e-07, '01_1': 2.431600368740542e-06, '100_1k': 0.016765181848225, '10_100': 0.7573157949663437, '10k_100k': 0.16022526220583375, '1_10': 5.789226514532203e-05, '1k_10k': 0.06563330144539335, 'above_100k': 0, 'less_0001': 0}"
2010-05-25,"{'0001_001': 0, '001_01': 1.351749475763825e-07, '01_1': 2.422750983484394e-06, '100_1k': 0.016565526922343726, '10_100': 0.7566219607299447, '10k_100k': 0.1599887527511568, '1_10': 5.7681576347850195e-05, '1k_10k': 0.06676352009427586, 'above_100k': 0, 'less_0001': 0}"
2010-05-26,"{'0001_001': 0, '001_01': 1.3465455926526952e-07, '01_1': 2.1579256292511137e-06, '100_1k': 0.016612585022269796, '10_100': 0.755681158719746, '10k_100k': 0.1589757794427373, '1_10': 5.7804785415875435e-05, '1k_10k': 0.06867037944964266, 'above_100k': 0, 'less_0001': 0}"
2010-05-27,"{'0001_001': 0, '001_01': 1.3765098592518674e-07, '01_1': 2.5981623593378995e-06, '100_1k': 0.016860535462335253, '10_100': 0.7542894043153586, '10k_100k': 0.1579860112185554, '1_10': 6.052169723665647e-05, '1k_10k': 0.07080079149316909, 'above_100k': 0, 'less_0001': 0}"
2010-05-28,"{'0001_001': 0, '001_01': 1.4398107677276704e-07, '01_1': 3.263571073516053e-06, '100_1k': 0.016612519497437483, '10_100': 0.7543009204504552, '10k_100k': 0.1578106443153186, '1_10': 5.672168800671913e-05, '1k_10k': 0.07121578649663189, 'above_100k': 0, 'less_0001': 0}"
2010-05-29,"{'0001_001': 0, '001_01': 1.435284066638189e-07, '01_1': 2.914993592481846e-06, '100_1k': 0.016715957283212304, '10_100': 0.7533236804784281, '10k_100k': 0.15558724989320805, '1_10': 5.943442973088424e-05, '1k_10k': 0.07431061939342162, 'above_100k': 0, 'less_0001': 0}"
2010-05-30,"{'0001_001': 0, '001_01': 1.4316392269148178e-07, '01_1': 2.907591096567475e-06, '100_1k': 0.016925749054095517, '10_100': 0.753220649691516, '10k_100k': 0.15556709615843478, '1_10': 5.928349865357741e-05, '1k_10k': 0.0742241708422811, 'above_100k': 0, 'less_0001': 0}"
2010-05-31,"{'0001_001': 0, '001_01': 1.4281828073993472e-07, '01_1': 2.90057127312296e-06, '100_1k': 0.017294637513601743, '10_100': 0.7527903155603918, '10k_100k': 0.15910200965723614, '1_10': 6.344532100108815e-05, '1k_10k': 0.07074654855821545, 'above_100k': 0, 'less_0001': 0}"
2010-06-01,"{'0001_001': 0, '001_01': 1.4249122152295977e-07, '01_1': 2.9414259300096695e-06, '100_1k': 0.01718628352360435, '10_100': 0.7521898593747349, '10k_100k': 0.15928048379162354, '1_10': 6.842292751607267e-05, '1k_10k': 0.07127186646536955, 'above_100k': 0, 'less_0001': 0}"
2010-06-02,"{'0001_001': 0, '001_01': 1.4213678973907749e-07, '01_1': 2.9341094453280993e-06, '100_1k': 0.017451805475650617, '10_100': 0.7521076787708552, '10k_100k': 0.15888429050052455, '1_10': 6.82527327489932e-05, '1k_10k': 0.07148489627398559, 'above_100k': 0, 'less_0001': 0}"
2010-06-03,"{'0001_001': 0, '001_01': 1.6877637130801686e-07, '01_1': 2.656540084388185e-06, '100_1k': 0.017824698734177212, '10_100': 0.7501843308016877, '10k_100k': 0.16325339746835438, '1_10': 6.648776371308016e-05, '1k_10k': 0.0686682599156118, 'above_100k': 0, 'less_0001': 0}"
2010-06-04,"{'0001_001': 0, '001_01': 1.6842105263157895e-07, '01_1': 2.6509473684210527e-06, '100_1k': 0.018085952, '10_100': 0.7502330711578946, '10k_100k': 0.16801589557894736, '1_10': 6.634778947368421e-05, '1k_10k': 0.06359591410526316, 'above_100k': 0, 'less_0001': 0}"
2010-06-05,"{'0001_001': 0, '001_01': 1.6801075268817206e-07, '01_1': 2.6108870967741937e-06, '100_1k': 0.01847871975806452, '10_100': 0.7498167103494623, '10k_100k': 0.16809381384408603, '1_10': 6.61861559139785e-05, '1k_10k': 0.06354179099462366, 'above_100k': 0, 'less_0001': 0}"
2010-06-06,"{'0001_001': 0, '001_01': 1.6759402024535768e-07, '01_1': 2.604411074612858e-06, '100_1k': 0.017895474961453377, '10_100': 0.749617161627673, '10k_100k': 0.16806234162365088, '1_10': 6.60219883354562e-05, '1k_10k': 0.06435622779379233, 'above_100k': 0, 'less_0001': 0}"
2010-06-07,"{'0001_001': 0, '001_01': 1.6715419974926872e-07, '01_1': 2.2198077726702887e-06, '100_1k': 0.017815759297952365, '10_100': 0.7462230438779774, '10k_100k': 0.1719839498537401, '1_10': 6.235185959047222e-05, '1k_10k': 0.06391250814876724, 'above_100k': 0, 'less_0001': 0}"
2010-06-08,"{'0001_001': 0, '001_01': 1.6670834375260483e-07, '01_1': 2.213886805034592e-06, '100_1k': 0.01803497207635242, '10_100': 0.7455159389847461, '10k_100k': 0.17105842794031842, '1_10': 6.251896307410186e-05, '1k_10k': 0.06532576144036008, 'above_100k': 0, 'less_0001': 0}"
