t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2018-06-28,16935072394328056000000,21639827615198847000000,14312158221668203000000,21346298128143690000000,20208225663443780000000,19308836151631810000000,21807692300276900000000,18173674595113436000000
2018-06-29,17004533932979955000000,21681793786468360000000,14387032431800187000000,21478677517523900000000,20308472407759010000000,19384387478134680000000,21807692300276900000000,18250743328103385000000
2018-06-30,17073995471631854000000,21723759957737873000000,14461906641932173000000,21502178573434830000000,20408719152074240000000,19459938804637557000000,21807692300276900000000,18325496684228905000000
2018-07-01,17143457010283752000000,21765726129007390000000,14536780852064158000000,21525679629345753000000,20508965896389476000000,19535490131140430000000,21807692300276900000000,18400250040354425000000
2018-07-02,17222521137045378000000,21895487391565838000000,14617800718586365000000,21598345936378486000000,20639940922655835000000,19631526978944053000000,21944262442281910000000,18488660410680442000000
2018-07-03,17301585263807005000000,21983282482854773000000,14698820585108575000000,21671012243411223000000,20753406322969596000000,19727563826747680000000,22080832584286925000000,18577070781006466000000
2018-07-04,17380649390568632000000,22071077574143710000000,14779840451630785000000,21743678550443950000000,20866871723283353000000,19823600674551310000000,22217402726291935000000,18665481151332487000000
2018-07-05,17459713517330260000000,22158872665432644000000,14860860318152997000000,21816344857476684000000,20980337123597110000000,19919637522354937000000,22353972868296944000000,18753891521658509000000
2018-07-06,17538777644091885000000,22246667756721580000000,14935819802254433000000,21889011164509416000000,21093802523910870000000,20015674370158560000000,22490543010301960000000,18842301891984528000000
2018-07-07,17617841770853512000000,22334462848010516000000,15010779286355868000000,21961677471542150000000,21207267924224630000000,20111711217962190000000,22627113152306968000000,18930712262310550000000
2018-07-08,17696905897615140000000,22422257939299450000000,15085738770457304000000,22034343778574878000000,21320733324538387000000,20207748065765817000000,22763683294311977000000,19019122632636570000000
2018-07-09,17775970024376767000000,22510053030588387000000,15160698254558738000000,22107010085607610000000,21434198724852150000000,20303784913569440000000,22900253436316990000000,19107533002962597000000
2018-07-10,17855034151138392000000,22597848121877323000000,15235657738660168000000,22179676392640343000000,21547664125165906000000,20391101597747014000000,23036823578322000000000,19195943373288614000000
2018-07-11,17924594920455560000000,22685643213166260000000,15310617222761601000000,22252342699673076000000,21661129525479667000000,20478418281924590000000,23036823578322000000000,19284353743614636000000
2018-07-12,17994155689772730000000,22773438304455194000000,15385576706863035000000,22325009006705804000000,21774594925793424000000,20565734966102160000000,23036823578322000000000,19372764113940657000000
2018-07-13,18063716459089899000000,22861233395744130000000,15460536190964469000000,22397675313738537000000,21888060326107186000000,20653051650279740000000,23036823578322000000000,19445509481251876000000
2018-07-14,18133277228407066000000,22949028487033065000000,15535495675065903000000,22446840564860340000000,22001525726420943000000,20740368334457310000000,23036823578322000000000,19518254848563086000000
2018-07-15,18202837997724235000000,23036823578322000000000,15610455159167336000000,22496005815982145000000,22046942168316402000000,20827685018634883000000,23036823578322000000000,19591000215874305000000
2018-07-16,18272398767041404000000,23036823578322000000000,15685414643268770000000,22545171067103950000000,22092358610211857000000,20915001702812460000000,23036823578322000000000,19663745583185520000000
2018-07-17,18335751718390483000000,22980066385470907000000,15756401123870625000000,22562552290229143000000,22117910034609430000000,20989075041991443000000,22948534611664746000000,19727662053831010000000
2018-07-18,18399104669739563000000,22923309192619814000000,15827387604472480000000,22579933513354333000000,22143461459007004000000,21063148381170430000000,22860245645007490000000,19791578524476500000000
2018-07-19,18462457621088640000000,22866551999768717000000,15898374085074338000000,22597314736479520000000,22169012883404570000000,21137221720349407000000,22771956678350230000000,19855494995121984000000
2018-07-20,18525810572437720000000,22809794806917624000000,15968114359885680000000,22614695959604712000000,22194564307802147000000,21211295059528393000000,22683667711692976000000,19919411465767476000000
2018-07-21,18589163523786800000000,22753037614066535000000,16037854634697021000000,22632077182729902000000,22220115732199720000000,21285368398707380000000,22595378745035720000000,19983327936412964000000
2018-07-22,18652516475135880000000,22696280421215440000000,16107594909508365000000,22649458405855096000000,22245667156597290000000,21359441737886360000000,22507089778378466000000,20047244407058452000000
2018-07-23,18715869426484960000000,22639523228364350000000,16177335184319706000000,22666839628980286000000,22271218580994866000000,21421841993096944000000,22418800811721210000000,20111160877703940000000
2018-07-24,18773453149510157000000,22582766035513255000000,16247075459131047000000,22684220852105480000000,22296770005392438000000,21484242248307527000000,22330511845063955000000,20175077348349433000000
2018-07-25,18831036872535354000000,22526008842662160000000,16316815733942389000000,22701602075230675000000,22322321429790013000000,21546642503518113000000,22242222878406700000000,20238993818994920000000
2018-07-26,18888620595560552000000,22469251649811070000000,16386556008753726000000,22718983298355865000000,22347872854187585000000,21609042758728696000000,22242222878406700000000,20294189487531613000000
2018-07-27,18946204318585750000000,22412494456959976000000,16456296283565067000000,22687199270359255000000,22373424278585156000000,21671443013939280000000,22242222878406700000000,20349385156068305000000
2018-07-28,19003788041610947000000,22355737264108887000000,16526036558376410000000,22655415242362640000000,22398975702982730000000,21733843269149860000000,22242222878406700000000,20404580824604993000000
2018-07-29,19087234390122520000000,22535438361418967000000,16612328913499029000000,22756047856856290000000,22492599368992386000000,21851417125398052000000,22610046885324080000000,20496558893833420000000
2018-07-30,19170680738634097000000,22715139458729047000000,16698621268621653000000,22856680471349934000000,22586223035002045000000,21968990981646240000000,22977870892241460000000,20588536963061850000000
2018-07-31,19254127087145665000000,22951597748890217000000,16784913623744270000000,22957313085843574000000,22679846701011700000000,22086564837894430000000,23345694899158836000000,20680515032290280000000
2018-08-01,19337573435657243000000,23188056039051386000000,16864834154708366000000,23057945700337220000000,22773470367021353000000,22204138694142610000000,23713518906076215000000,20772493101518706000000
2018-08-02,19421019784168810000000,23424514329212556000000,16944754685672455000000,23158578314830863000000,22867094033031007000000,22321712550390803000000,24081342912993590000000,20864471170747134000000
2018-08-03,19504466132680390000000,23660972619373725000000,17024675216636552000000,23259210929324507000000,22960717699040660000000,22439286406638985000000,24449166919910970000000,20956449239975560000000
2018-08-04,19587912481191965000000,23897430909534900000000,17104595747600647000000,23359843543818150000000,23054341365050320000000,22511494290608310000000,24816990926828347000000,21048427309203987000000
2018-08-05,19671358829703543000000,24133889199696070000000,17184516278564742000000,23460476158311790000000,23147965031059970000000,22583702174577630000000,25184814933745726000000,21140405378432415000000
2018-08-06,19754805178215116000000,24370347489857242000000,17264436809528838000000,23561108772805440000000,23241588697069628000000,22655910058546952000000,25552638940663100000000,21232383447660840000000
2018-08-07,19836623527368890000000,24606805780018410000000,17344357340492933000000,23661741387299080000000,23335212363079280000000,22728117942516273000000,25552638940663100000000,21324361516889267000000
2018-08-08,19918441876522660000000,24843264070179585000000,17424277871457028000000,23762374001792730000000,23428836029088936000000,22800325826485600000000,25552638940663100000000,21416339586117695000000
2018-08-09,20000260225676430000000,25079722360340755000000,17504198402421120000000,23863006616286370000000,23522459695098590000000,22872533710454915000000,25552638940663100000000,21502504212928754000000
2018-08-10,20082078574830200000000,25316180650501933000000,17584118933385214000000,23963639230780018000000,23616083361108250000000,22944741594424244000000,25552638940663100000000,21588668839739817000000
2018-08-11,20178656831154296000000,25687586663363210000000,17673485804938319000000,24171626597982333000000,23726210448111813000000,23048437280356923000000,25762557620418815000000,21695825334526450000000
2018-08-12,20275235087478390000000,25822534386063310000000,17762852676491417000000,24379613965184645000000,23836337535115378000000,23152132966289610000000,25972476300174524000000,21802981829313082000000
2018-08-13,20371813343802484000000,25957482108763410000000,17844161552416745000000,24587601332386960000000,23946464622118942000000,23255828652222287000000,26182394979930237000000,21910138324099715000000
2018-08-14,20468391600126580000000,26092429831463500000000,17925470428342070000000,24795588699589270000000,24056591709122503000000,23359524338154970000000,26392313659685945000000,22017294818886344000000
