t,o
2010-10-12,"{'crossed': 0, 'ma30': 9159986273.202066, 'ma60': 7059963142.428903}"
2010-10-13,"{'crossed': 0, 'ma30': 9359013221.548899, 'ma60': 7177129471.075474}"
2010-10-14,"{'crossed': 0, 'ma30': 9588071713.200686, 'ma60': 7338965946.174991}"
2010-10-15,"{'crossed': 0, 'ma30': 9791572686.085455, 'ma60': 7478696145.403408}"
2010-10-16,"{'crossed': 0, 'ma30': 10121234709.12258, 'ma60': 7715906159.864518}"
2010-10-17,"{'crossed': 0, 'ma30': 10484898920.81378, 'ma60': 7965118663.49314}"
2010-10-18,"{'crossed': 0, 'ma30': 10771443378.727638, 'ma60': 8191232568.083924}"
2010-10-19,"{'crossed': 0, 'ma30': 11050992895.013271, 'ma60': 8403330524.773714}"
2010-10-20,"{'crossed': 0, 'ma30': 11331384041.326572, 'ma60': 8624952585.330114}"
2010-10-21,"{'crossed': 0, 'ma30': 11671487466.60279, 'ma60': 8835967322.301582}"
2010-10-22,"{'crossed': 0, 'ma30': 11938813690.394789, 'ma60': 9011689872.551695}"
2010-10-23,"{'crossed': 0, 'ma30': 12164859508.968004, 'ma60': 9211289729.520931}"
2010-10-24,"{'crossed': 0, 'ma30': 12540269671.426365, 'ma60': 9481388011.566246}"
2010-10-25,"{'crossed': 0, 'ma30': 12950407933.715551, 'ma60': 9760293211.545738}"
2010-10-26,"{'crossed': 0, 'ma30': 13499631985.801455, 'ma60': 10102516169.563335}"
2010-10-27,"{'crossed': 0, 'ma30': 13913695458.871944, 'ma60': 10397435876.901289}"
2010-10-28,"{'crossed': 0, 'ma30': 14357636288.392454, 'ma60': 10697769591.775019}"
2010-10-29,"{'crossed': 0, 'ma30': 14793036024.103909, 'ma60': 11015665366.206133}"
2010-10-30,"{'crossed': 0, 'ma30': 15385850730.586018, 'ma60': 11376940147.324017}"
2010-10-31,"{'crossed': 0, 'ma30': 15967359188.305412, 'ma60': 11754639087.635994}"
2010-11-01,"{'crossed': 0, 'ma30': 16656565326.201265, 'ma60': 12130987504.811653}"
2010-11-02,"{'crossed': 0, 'ma30': 17283906245.7449, 'ma60': 12491764772.162424}"
2010-11-03,"{'crossed': 0, 'ma30': 17938395195.086086, 'ma60': 12890196337.924597}"
2010-11-04,"{'crossed': 0, 'ma30': 18694501933.799984, 'ma60': 13321832686.666845}"
2010-11-05,"{'crossed': 0, 'ma30': 19430323252.39968, 'ma60': 13791994407.806654}"
2010-11-06,"{'crossed': 0, 'ma30': 20191854935.09474, 'ma60': 14266288861.743227}"
2010-11-07,"{'crossed': 0, 'ma30': 21092510099.14081, 'ma60': 14796202561.053335}"
2010-11-08,"{'crossed': 0, 'ma30': 22151695099.80316, 'ma60': 15415626615.478447}"
2010-11-09,"{'crossed': 0, 'ma30': 23093891272.70328, 'ma60': 15975757226.64681}"
2010-11-10,"{'crossed': 0, 'ma30': 24258828194.62365, 'ma60': 16637952814.872623}"
2010-11-11,"{'crossed': 0, 'ma30': 25553513948.637085, 'ma60': 17356750110.91957}"
2010-11-12,"{'crossed': 0, 'ma30': 26443951323.188007, 'ma60': 17901482272.36845}"
2010-11-13,"{'crossed': 0, 'ma30': 27632373195.48686, 'ma60': 18610222454.34377}"
2010-11-14,"{'crossed': 0, 'ma30': 29143954236.97202, 'ma60': 19467763461.52874}"
2010-11-15,"{'crossed': 0, 'ma30': 30059102719.431625, 'ma60': 20090168714.2771}"
2010-11-16,"{'crossed': 0, 'ma30': 30918685845.720627, 'ma60': 20701792383.2672}"
2010-11-17,"{'crossed': 0, 'ma30': 32197045715.81242, 'ma60': 21484244547.270027}"
2010-11-18,"{'crossed': 0, 'ma30': 33703087897.068443, 'ma60': 22377040396.040855}"
2010-11-19,"{'crossed': 0, 'ma30': 34840940017.28342, 'ma60': 23086162029.304993}"
2010-11-20,"{'crossed': 0, 'ma30': 35544224238.788345, 'ma60': 23607855852.695568}"
2010-11-21,"{'crossed': 0, 'ma30': 36598496440.45738, 'ma60': 24268655065.42609}"
2010-11-22,"{'crossed': 0, 'ma30': 37874041752.255356, 'ma60': 25019450630.611683}"
2010-11-23,"{'crossed': 0, 'ma30': 38744957680.25454, 'ma60': 25642613675.840454}"
2010-11-24,"{'crossed': 0, 'ma30': 40020025201.87028, 'ma60': 26485216567.792915}"
2010-11-25,"{'crossed': 0, 'ma30': 41233262046.769196, 'ma60': 27366447016.285328}"
2010-11-26,"{'crossed': 0, 'ma30': 42649632189.92909, 'ma60': 28281663824.40052}"
2010-11-27,"{'crossed': 0, 'ma30': 43927272620.5523, 'ma60': 29142454454.472374}"
2010-11-28,"{'crossed': 0, 'ma30': 45102786386.64082, 'ma60': 29947911205.37236}"
2010-11-29,"{'crossed': 0, 'ma30': 46554828678.8445, 'ma60': 30970339704.71526}"
2010-11-30,"{'crossed': 0, 'ma30': 48075128012.92451, 'ma60': 32021243600.614952}"
2010-12-01,"{'crossed': 0, 'ma30': 49654063150.58849, 'ma60': 33155314238.39488}"
2010-12-02,"{'crossed': 0, 'ma30': 51270267339.081085, 'ma60': 34277086792.41299}"
2010-12-03,"{'crossed': 0, 'ma30': 52827687926.28088, 'ma60': 35383041560.68349}"
2010-12-04,"{'crossed': 0, 'ma30': 54832763317.70553, 'ma60': 36763632625.75276}"
2010-12-05,"{'crossed': 0, 'ma30': 56904360975.837875, 'ma60': 38167342114.118774}"
2010-12-06,"{'crossed': 0, 'ma30': 59038767919.0392, 'ma60': 39615311427.06696}"
2010-12-07,"{'crossed': 0, 'ma30': 60960487838.07771, 'ma60': 41026498968.60924}"
2010-12-08,"{'crossed': 0, 'ma30': 62761512578.19022, 'ma60': 42456603838.99668}"
2010-12-09,"{'crossed': 0, 'ma30': 64506436628.071, 'ma60': 43800163950.38711}"
2010-12-10,"{'crossed': 0, 'ma30': 65952707121.26006, 'ma60': 45105767657.94184}"
2010-12-11,"{'crossed': 0, 'ma30': 67817164841.3577, 'ma60': 46685339394.99736}"
2010-12-12,"{'crossed': 0, 'ma30': 69922989614.1104, 'ma60': 48183470468.64918}"
2010-12-13,"{'crossed': 0, 'ma30': 71128741963.06143, 'ma60': 49380557579.27412}"
2010-12-14,"{'crossed': 0, 'ma30': 72727210391.639, 'ma60': 50935582314.30549}"
2010-12-15,"{'crossed': 0, 'ma30': 74783588463.85933, 'ma60': 52421345591.64543}"
2010-12-16,"{'crossed': 0, 'ma30': 76791556866.19823, 'ma60': 53855121355.95938}"
2010-12-17,"{'crossed': 0, 'ma30': 78318998504.25906, 'ma60': 55258022110.0357}"
2010-12-18,"{'crossed': 0, 'ma30': 79508881943.25876, 'ma60': 56605984920.16356}"
2010-12-19,"{'crossed': 0, 'ma30': 81342150558.6573, 'ma60': 58091545287.97033}"
2010-12-20,"{'crossed': 0, 'ma30': 83253608774.21677, 'ma60': 59398916506.50253}"
2010-12-21,"{'crossed': 0, 'ma30': 85813816385.12242, 'ma60': 61206156412.78989}"
2010-12-22,"{'crossed': 0, 'ma30': 87495414416.81818, 'ma60': 62684728084.53674}"
2010-12-23,"{'crossed': 0, 'ma30': 89373376221.82285, 'ma60': 64059166951.03867}"
2010-12-24,"{'crossed': 0, 'ma30': 90956164148.78494, 'ma60': 65488094675.3276}"
2010-12-25,"{'crossed': 0, 'ma30': 92898380374.86676, 'ma60': 67065821210.81797}"
2010-12-26,"{'crossed': 0, 'ma30': 94170693537.78287, 'ma60': 68410162863.855965}"
2010-12-27,"{'crossed': 0, 'ma30': 96105639632.55504, 'ma60': 70016456126.55365}"
2010-12-28,"{'crossed': 0, 'ma30': 98178131670.17342, 'ma60': 71640459028.4071}"
2010-12-29,"{'crossed': 0, 'ma30': 99760838999.1669, 'ma60': 73157833839.00569}"
2010-12-30,"{'crossed': 0, 'ma30': 101369943401.76532, 'ma60': 74722535707.3449}"
2010-12-31,"{'crossed': 0, 'ma30': 102768647601.08707, 'ma60': 76211355375.83775}"
2011-01-01,"{'crossed': 0, 'ma30': 104587753828.71559, 'ma60': 77929010583.89836}"
2011-01-02,"{'crossed': 0, 'ma30': 106227914084.04845, 'ma60': 79527801005.1647}"
2011-01-03,"{'crossed': 0, 'ma30': 107327231987.45465, 'ma60': 81079997652.58011}"
2011-01-04,"{'crossed': 0, 'ma30': 107932081861.60106, 'ma60': 82418221418.71948}"
2011-01-05,"{'crossed': 0, 'ma30': 108868228182.30342, 'ma60': 83953498050.67133}"
2011-01-06,"{'crossed': 0, 'ma30': 109486940674.73529, 'ma60': 85223714256.40652}"
2011-01-07,"{'crossed': 0, 'ma30': 110712015570.81355, 'ma60': 86736764074.5019}"
2011-01-08,"{'crossed': 0, 'ma30': 112232699640.18275, 'ma60': 88369568134.12689}"
2011-01-09,"{'crossed': 0, 'ma30': 113676441894.34865, 'ma60': 89814574507.80438}"
2011-01-10,"{'crossed': 0, 'ma30': 114681629426.57936, 'ma60': 91249397133.96855}"
2011-01-11,"{'crossed': 0, 'ma30': 115766012649.04442, 'ma60': 92844501131.57742}"
2011-01-12,"{'crossed': 0, 'ma30': 117427163318.69464, 'ma60': 94277952640.87804}"
2011-01-13,"{'crossed': 0, 'ma30': 118982177155.51883, 'ma60': 95854693773.57892}"
2011-01-14,"{'crossed': 0, 'ma30': 120298103725.86548, 'ma60': 97540846094.86238}"
2011-01-15,"{'crossed': 0, 'ma30': 121320997099.42192, 'ma60': 99056276982.81006}"
2011-01-16,"{'crossed': 0, 'ma30': 123177775733.09616, 'ma60': 100748387118.67757}"
2011-01-17,"{'crossed': 0, 'ma30': 125413078050.87296, 'ma60': 102460979997.06584}"
2011-01-18,"{'crossed': 0, 'ma30': 126251460881.36882, 'ma60': 103796805720.01303}"
2011-01-19,"{'crossed': 0, 'ma30': 128100447768.4714, 'ma60': 105677028271.34407}"
2011-01-20,"{'crossed': 0, 'ma30': 129583237235.30496, 'ma60': 107698526810.21368}"
2011-01-21,"{'crossed': 0, 'ma30': 131359591005.82329, 'ma60': 109427502711.32074}"
2011-01-22,"{'crossed': 0, 'ma30': 132916313787.90895, 'ma60': 111144845004.86589}"
2011-01-23,"{'crossed': 0, 'ma30': 134511692485.32152, 'ma60': 112733928317.05322}"
2011-01-24,"{'crossed': 0, 'ma30': 136240714993.60307, 'ma60': 114569547684.2349}"
2011-01-25,"{'crossed': 0, 'ma30': 137544901023.88538, 'ma60': 115857797280.83412}"
2011-01-26,"{'crossed': 0, 'ma30': 139079918096.87128, 'ma60': 117592778864.71313}"
2011-01-27,"{'crossed': 0, 'ma30': 140509877641.6333, 'ma60': 119344004655.90332}"
2011-01-28,"{'crossed': 0, 'ma30': 142529238706.21414, 'ma60': 121145038852.69048}"
2011-01-29,"{'crossed': 0, 'ma30': 144166404010.91763, 'ma60': 122768173706.34145}"
2011-01-30,"{'crossed': 0, 'ma30': 145951868780.0621, 'ma60': 124360258190.57454}"
2011-01-31,"{'crossed': 0, 'ma30': 147881140892.09247, 'ma60': 126234447360.404}"
2011-02-01,"{'crossed': 0, 'ma30': 149627473013.31412, 'ma60': 127927693548.68126}"
2011-02-02,"{'crossed': 0, 'ma30': 151286178154.96252, 'ma60': 129306705071.20857}"
2011-02-03,"{'crossed': 0, 'ma30': 152923741792.32758, 'ma60': 130427911826.96431}"
2011-02-04,"{'crossed': 0, 'ma30': 155807061648.6932, 'ma60': 132337644915.4983}"
2011-02-05,"{'crossed': 0, 'ma30': 158558039675.57138, 'ma60': 134022490175.15334}"
2011-02-06,"{'crossed': 0, 'ma30': 160640742477.3466, 'ma60': 135676379024.08008}"
2011-02-07,"{'crossed': 0, 'ma30': 163415498880.32928, 'ma60': 137824099260.25604}"
2011-02-08,"{'crossed': 0, 'ma30': 166048517069.40292, 'ma60': 139862479481.87582}"
2011-02-09,"{'crossed': 0, 'ma30': 169697485017.14264, 'ma60': 142189557221.86102}"
2011-02-10,"{'crossed': 0, 'ma30': 173252397509.89008, 'ma60': 144509205079.46725}"
2011-02-11,"{'crossed': 0, 'ma30': 176715407690.4381, 'ma60': 147071285504.5664}"
2011-02-12,"{'crossed': 0, 'ma30': 180120122035.66174, 'ma60': 149551149595.59033}"
2011-02-13,"{'crossed': 0, 'ma30': 183747370405.63184, 'ma60': 152022737065.7487}"
2011-02-14,"{'crossed': 0, 'ma30': 187714490963.48782, 'ma60': 154517744031.45493}"
2011-02-15,"{'crossed': 0, 'ma30': 192101306110.60303, 'ma60': 157639540921.8496}"
2011-02-16,"{'crossed': 0, 'ma30': 196578462895.98044, 'ma60': 160995770473.42667}"
2011-02-17,"{'crossed': 0, 'ma30': 202111503286.309, 'ma60': 164181482083.8389}"
2011-02-18,"{'crossed': 0, 'ma30': 208948104793.85217, 'ma60': 168524276281.16174}"
2011-02-19,"{'crossed': 0, 'ma30': 213068890844.96976, 'ma60': 171326064040.13736}"
2011-02-20,"{'crossed': 0, 'ma30': 219738191497.54456, 'ma60': 175548891251.68396}"
2011-02-21,"{'crossed': 0, 'ma30': 226365661846.73145, 'ma60': 179640987817.32022}"
2011-02-22,"{'crossed': 0, 'ma30': 234074475718.86386, 'ma60': 184293084102.09268}"
2011-02-23,"{'crossed': 0, 'ma30': 242857471503.54346, 'ma60': 189549093248.57327}"
2011-02-24,"{'crossed': 0, 'ma30': 250569883967.88678, 'ma60': 194057392495.88608}"
2011-02-25,"{'crossed': 0, 'ma30': 258631332824.9298, 'ma60': 198855625460.9005}"
2011-02-26,"{'crossed': 0, 'ma30': 269856330276.11856, 'ma60': 205183103958.87592}"
2011-02-27,"{'crossed': 0, 'ma30': 282543016576.53094, 'ma60': 212536127641.37253}"
2011-02-28,"{'crossed': 0, 'ma30': 290772809777.04236, 'ma60': 217469606893.98}"
2011-03-01,"{'crossed': 0, 'ma30': 296933532106.235, 'ma60': 221442700443.14853}"
2011-03-02,"{'crossed': 0, 'ma30': 306054770020.282, 'ma60': 226967955456.1872}"
2011-03-03,"{'crossed': 0, 'ma30': 317260049556.64056, 'ma60': 233443761284.97733}"
2011-03-04,"{'crossed': 0, 'ma30': 331933109490.67975, 'ma60': 241609643822.82114}"
2011-03-05,"{'crossed': 0, 'ma30': 352193950325.87915, 'ma60': 252558846059.10336}"
2011-03-06,"{'crossed': 0, 'ma30': 370233610456.51935, 'ma60': 263020336052.60623}"
2011-03-07,"{'crossed': 0, 'ma30': 383053187287.0583, 'ma60': 270805613481.3148}"
2011-03-08,"{'crossed': 0, 'ma30': 393724914311.31757, 'ma60': 277182828394.33203}"
2011-03-09,"{'crossed': 0, 'ma30': 402740393516.77997, 'ma60': 283077946198.55457}"
2011-03-10,"{'crossed': 0, 'ma30': 409528053522.40497, 'ma60': 287788285295.90393}"
2011-03-11,"{'crossed': 0, 'ma30': 417847077789.8331, 'ma60': 293772281403.4879}"
2011-03-12,"{'crossed': 0, 'ma30': 427410099450.1806, 'ma60': 300331248480.0353}"
2011-03-13,"{'crossed': 0, 'ma30': 434457012573.72394, 'ma60': 305586210132.0811}"
2011-03-14,"{'crossed': 0, 'ma30': 440010327683.00543, 'ma60': 310065224859.3337}"
2011-03-15,"{'crossed': 0, 'ma30': 445580079550.9099, 'ma60': 314663724978.2709}"
2011-03-16,"{'crossed': 0, 'ma30': 454224364535.8287, 'ma60': 320969427749.6583}"
2011-03-17,"{'crossed': 0, 'ma30': 462390234357.2881, 'ma60': 327245770233.94556}"
2011-03-18,"{'crossed': 0, 'ma30': 467614754327.06525, 'ma60': 332096608611.5228}"
2011-03-19,"{'crossed': 0, 'ma30': 472213732464.9639, 'ma60': 337162617875.6365}"
2011-03-20,"{'crossed': 0, 'ma30': 477484569933.57104, 'ma60': 343216337363.7117}"
2011-03-21,"{'crossed': 0, 'ma30': 486947469533.8454, 'ma60': 350008180189.4076}"
2011-03-22,"{'crossed': 0, 'ma30': 489627805853.0316, 'ma60': 354682998675.28815}"
2011-03-23,"{'crossed': 0, 'ma30': 497096841462.5716, 'ma60': 361731251654.6516}"
2011-03-24,"{'crossed': 0, 'ma30': 503441811661.128, 'ma60': 368758143689.99603}"
2011-03-25,"{'crossed': 0, 'ma30': 508879844440.8926, 'ma60': 375868657972.2181}"
2011-03-26,"{'crossed': 0, 'ma30': 512085651957.07324, 'ma60': 381327767962.4801}"
2011-03-27,"{'crossed': 0, 'ma30': 515030266403.19415, 'ma60': 386830799614.06195}"
2011-03-28,"{'crossed': 0, 'ma30': 517281085128.0625, 'ma60': 393568707702.0906}"
2011-03-29,"{'crossed': 0, 'ma30': 517236293727.44073, 'ma60': 399889655151.9859}"
2011-03-30,"{'crossed': 0, 'ma30': 521159245945.5167, 'ma60': 405966027861.2796}"
2011-03-31,"{'crossed': 0, 'ma30': 532659772232.5537, 'ma60': 414796652169.3945}"
2011-04-01,"{'crossed': 0, 'ma30': 536349168254.7169, 'ma60': 421201969137.4996}"
2011-04-02,"{'crossed': 0, 'ma30': 539629260204.03754, 'ma60': 428444654880.3392}"
2011-04-03,"{'crossed': 0, 'ma30': 539148143849.02466, 'ma60': 435540626669.8524}"
2011-04-04,"{'crossed': 0, 'ma30': 532837566771.01276, 'ma60': 442515758548.44617}"
2011-04-05,"{'crossed': 0, 'ma30': 530538100889.7658, 'ma60': 450385855673.1428}"
2011-04-06,"{'crossed': 0, 'ma30': 531220036272.8875, 'ma60': 457136611779.973}"
2011-04-07,"{'crossed': 0, 'ma30': 534099067836.4071, 'ma60': 463911991073.8625}"
2011-04-08,"{'crossed': 0, 'ma30': 540472808679.7524, 'ma60': 471606601098.26636}"
2011-04-09,"{'crossed': 0, 'ma30': 547752535808.9016, 'ma60': 478640294665.6534}"
2011-04-10,"{'crossed': 0, 'ma30': 554779586519.3403, 'ma60': 486313332154.587}"
2011-04-11,"{'crossed': 0, 'ma30': 559261713285.6263, 'ma60': 493335906367.9037}"
2011-04-12,"{'crossed': 0, 'ma30': 566561928444.3193, 'ma60': 500509470509.0219}"
2011-04-13,"{'crossed': 0, 'ma30': 579163797556.2793, 'ma60': 509587062619.6425}"
2011-04-14,"{'crossed': 0, 'ma30': 586689420230.1188, 'ma60': 516134749890.5145}"
2011-04-15,"{'crossed': 0, 'ma30': 588184986287.2671, 'ma60': 521204675411.548}"
2011-04-16,"{'crossed': 0, 'ma30': 594039626007.4246, 'ma60': 528214930182.3564}"
2011-04-17,"{'crossed': 0, 'ma30': 603365668121.8, 'ma60': 535490211224.43274}"
2011-04-18,"{'crossed': 0, 'ma30': 610719807485.1674, 'ma60': 541466769975.06573}"
2011-04-19,"{'crossed': 0, 'ma30': 616923409196.9175, 'ma60': 547203989565.2443}"
2011-04-20,"{'crossed': 0, 'ma30': 619923180021.9867, 'ma60': 553435324777.9161}"
2011-04-21,"{'crossed': 0, 'ma30': 627687922045.0356, 'ma60': 558657863949.0337}"
2011-04-22,"{'crossed': 0, 'ma30': 635348477142.8638, 'ma60': 566222659302.7179}"
2011-04-23,"{'crossed': 0, 'ma30': 642496159847.7307, 'ma60': 572968985754.4294}"
2011-04-24,"{'crossed': 0, 'ma30': 647524964796.1124, 'ma60': 578202404618.5026}"
2011-04-25,"{'crossed': 0, 'ma30': 661547151044.6908, 'ma60': 586816401500.8821}"
2011-04-26,"{'crossed': 0, 'ma30': 674330380190.9655, 'ma60': 594680323297.0798}"
2011-04-27,"{'crossed': 0, 'ma30': 683418585270.9492, 'ma60': 600349835199.5059}"
2011-04-28,"{'crossed': 0, 'ma30': 689855575361.2426, 'ma60': 603545934544.3418}"
2011-04-29,"{'crossed': 0, 'ma30': 702827744550.1874, 'ma60': 611993495247.852}"
2011-04-30,"{'crossed': 0, 'ma30': 712770316148.0106, 'ma60': 622715044190.282}"
2011-05-01,"{'crossed': 0, 'ma30': 726210934200.1921, 'ma60': 631280051227.4545}"
2011-05-02,"{'crossed': 0, 'ma30': 741537411111.0016, 'ma60': 640583335657.5194}"
2011-05-03,"{'crossed': 0, 'ma30': 757097180739.9991, 'ma60': 648122662294.5116}"
2011-05-04,"{'crossed': 0, 'ma30': 773543440705.0393, 'ma60': 653190503738.0258}"
2011-05-05,"{'crossed': 0, 'ma30': 790498958102.2423, 'ma60': 660518529496.0038}"
2011-05-06,"{'crossed': 0, 'ma30': 810220999467.7494, 'ma60': 670720517870.3182}"
2011-05-07,"{'crossed': 0, 'ma30': 828881076997.9642, 'ma60': 681490072417.1855}"
2011-05-08,"{'crossed': 0, 'ma30': 845954558134.5905, 'ma60': 693213683407.1715}"
2011-05-09,"{'crossed': 0, 'ma30': 870177570817.0349, 'ma60': 708965053312.9683}"
2011-05-10,"{'crossed': 0, 'ma30': 893935346219.102, 'ma60': 724357466369.2211}"
2011-05-11,"{'crossed': 0, 'ma30': 921697451058.1293, 'ma60': 740479582171.8778}"
2011-05-12,"{'crossed': 0, 'ma30': 943360181049.7402, 'ma60': 754961054747.0298}"
2011-05-13,"{'crossed': 0, 'ma30': 970633514787.3379, 'ma60': 774898656171.8087}"
2011-05-14,"{'crossed': 0, 'ma30': 1012164899810.808, 'ma60': 799427160020.4635}"
2011-05-15,"{'crossed': 0, 'ma30': 1051251682484.4667, 'ma60': 819718334385.8671}"
2011-05-16,"{'crossed': 0, 'ma30': 1092442512349.8827, 'ma60': 843241069178.6538}"
2011-05-17,"{'crossed': 0, 'ma30': 1134117606627.9565, 'ma60': 868741637374.8785}"
2011-05-18,"{'crossed': 0, 'ma30': 1190150785682.307, 'ma60': 900435296583.737}"
2011-05-19,"{'crossed': 0, 'ma30': 1235375912778.8835, 'ma60': 926149660987.9006}"
2011-05-20,"{'crossed': 0, 'ma30': 1302294103997.6338, 'ma60': 961108642009.8104}"
2011-05-21,"{'crossed': 0, 'ma30': 1368747467223.9412, 'ma60': 998217694634.4885}"
2011-05-22,"{'crossed': 0, 'ma30': 1443912922130.6187, 'ma60': 1039630699636.7413}"
2011-05-23,"{'crossed': 0, 'ma30': 1533236094389.5325, 'ma60': 1087866127118.6316}"
2011-05-24,"{'crossed': 0, 'ma30': 1629176827467.3147, 'ma60': 1138350896131.7136}"
2011-05-25,"{'crossed': 0, 'ma30': 1723681299700.4412, 'ma60': 1192614225372.566}"
2011-05-26,"{'crossed': 0, 'ma30': 1826536864006.6538, 'ma60': 1250433622098.8096}"
2011-05-27,"{'crossed': 0, 'ma30': 1918739142132.0144, 'ma60': 1301078863701.4814}"
2011-05-28,"{'crossed': 0, 'ma30': 2005714444797.5903, 'ma60': 1347785010079.4158}"
2011-05-29,"{'crossed': 0, 'ma30': 2105877525112.7139, 'ma60': 1404352634831.4497}"
2011-05-30,"{'crossed': 0, 'ma30': 2183397545130.1536, 'ma60': 1448083930639.0815}"
2011-05-31,"{'crossed': 0, 'ma30': 2257768089376.3667, 'ma60': 1491989511788.2788}"
2011-06-01,"{'crossed': 0, 'ma30': 2357674603063.943, 'ma60': 1549606007087.4717}"
2011-06-02,"{'crossed': 0, 'ma30': 2459277705560.19, 'ma60': 1608187443150.094}"
2011-06-03,"{'crossed': 0, 'ma30': 2568301628070.2373, 'ma60': 1670922534387.6377}"
2011-06-04,"{'crossed': 0, 'ma30': 2690192685628.8, 'ma60': 1740345821865.5203}"
2011-06-05,"{'crossed': 0, 'ma30': 2800054227667.453, 'ma60': 1805137613567.6006}"
2011-06-06,"{'crossed': 0, 'ma30': 2951443561801.561, 'ma60': 1890162319399.762}"
2011-06-07,"{'crossed': 0, 'ma30': 3070784136418.338, 'ma60': 1958369347276.4639}"
2011-06-08,"{'crossed': 0, 'ma30': 3200856402179.8984, 'ma60': 2035516986498.466}"
2011-06-09,"{'crossed': 0, 'ma30': 3360814321161.6245, 'ma60': 2127374833690.3628}"
2011-06-10,"{'crossed': 0, 'ma30': 3520199051691.739, 'ma60': 2220948251374.933}"
2011-06-11,"{'crossed': 0, 'ma30': 3714962104914.5435, 'ma60': 2329161142982.141}"
2011-06-12,"{'crossed': 0, 'ma30': 3879259828748.61, 'ma60': 2424946671767.974}"
2011-06-13,"{'crossed': 0, 'ma30': 4028767835594.319, 'ma60': 2520466367702.5635}"
2011-06-14,"{'crossed': 0, 'ma30': 4202882332422.583, 'ma60': 2627067007453.5244}"
2011-06-15,"{'crossed': 0, 'ma30': 4446744499492.426, 'ma60': 2769593505921.1543}"
2011-06-16,"{'crossed': 0, 'ma30': 4643221509494.946, 'ma60': 2888669558061.451}"
2011-06-17,"{'crossed': 0, 'ma30': 4834571179486.427, 'ma60': 3012360982584.3667}"
2011-06-18,"{'crossed': 0, 'ma30': 5054549549790.974, 'ma60': 3144962731284.9287}"
2011-06-19,"{'crossed': 0, 'ma30': 5286848682251.006, 'ma60': 3294571393124.3203}"
2011-06-20,"{'crossed': 0, 'ma30': 5538051953375.551, 'ma60': 3453399710299.7466}"
2011-06-21,"{'crossed': 0, 'ma30': 5804776570491.873, 'ma60': 3624344746311.2456}"
2011-06-22,"{'crossed': 0, 'ma30': 6065042379464.557, 'ma60': 3799139236927.0444}"
2011-06-23,"{'crossed': 0, 'ma30': 6293551107138.4795, 'ma60': 3961363967302.897}"
2011-06-24,"{'crossed': 0, 'ma30': 6556985056238.921, 'ma60': 4140333177969.681}"
2011-06-25,"{'crossed': 0, 'ma30': 6752750190414.813, 'ma60': 4289643527210.734}"
2011-06-26,"{'crossed': 0, 'ma30': 6979411135010.015, 'ma60': 4449075138571.015}"
2011-06-27,"{'crossed': 0, 'ma30': 7247116539503.775, 'ma60': 4626415492150.683}"
2011-06-28,"{'crossed': 0, 'ma30': 7480639622641.371, 'ma60': 4793258573877.044}"
2011-06-29,"{'crossed': 0, 'ma30': 7761723689177.294, 'ma60': 4972560617153.725}"
